realization,energy,pressure,acc_ratio
1,-189.900562,0.552320,0.710000
1,-190.413928,0.580590,0.540000
1,-197.120007,0.394725,0.630000
1,-195.853972,0.466816,0.560000
1,-191.471826,0.492581,0.650000
1,-190.537654,0.515622,0.550000
1,-198.836080,0.393395,0.670000
1,-194.117418,0.483057,0.640000
1,-189.011751,0.506684,0.660000
1,-190.397175,0.435305,0.730000
1,-199.065267,0.368311,0.630000
1,-186.378583,0.492789,0.600000
1,-189.264326,0.500948,0.630000
1,-188.866378,0.528759,0.540000
1,-182.508643,0.462180,0.650000
1,-185.649597,0.408390,0.640000
1,-187.873928,0.393679,0.640000
1,-179.845318,0.528991,0.550000
1,-174.075636,0.573121,0.600000
1,-171.528951,0.583398,0.630000
1,-182.156818,0.396600,0.600000
1,-194.289460,0.186239,0.670000
1,-188.549382,0.391752,0.670000
1,-193.127707,0.413894,0.570000
1,-195.287432,0.406176,0.640000
1,-189.482681,0.474907,0.580000
1,-190.495764,0.374181,0.640000
1,-188.791743,0.492158,0.680000
1,-189.982440,0.630155,0.640000
1,-193.165162,0.538525,0.600000
1,-186.538691,0.610374,0.610000
1,-186.580740,0.553661,0.540000
1,-174.443445,0.696723,0.600000
1,-176.409222,0.653291,0.610000
1,-170.307692,0.837381,0.600000
1,-179.324777,0.771270,0.610000
1,-181.786245,0.720616,0.580000
1,-195.329485,0.541818,0.630000
1,-202.461190,0.372923,0.650000
1,-197.691436,0.591751,0.620000
1,-204.262994,0.433300,0.590000
1,-193.400305,0.659569,0.560000
1,-195.780034,0.617092,0.620000
1,-190.342227,0.809072,0.490000
1,-198.852446,0.568888,0.500000
1,-192.799631,0.685909,0.500000
1,-195.306763,0.610407,0.520000
1,-187.245955,0.655529,0.640000
1,-196.342974,0.464153,0.570000
1,-200.197623,0.437034,0.660000
1,-205.973070,0.369705,0.640000
1,-204.405979,0.389688,0.570000
1,-195.841844,0.508184,0.630000
1,-196.782580,0.450957,0.600000
1,-212.535428,0.219248,0.610000
1,-195.905932,0.435014,0.710000
1,-188.586025,0.671448,0.600000
1,-201.501596,0.520477,0.590000
1,-186.668034,0.752650,0.610000
1,-194.659817,0.523046,0.650000
1,-200.761346,0.422190,0.550000
1,-198.784420,0.513424,0.550000
1,-207.111436,0.333216,0.640000
1,-197.364399,0.588418,0.560000
1,-206.615606,0.496240,0.520000
1,-205.965844,0.417227,0.550000
1,-202.837147,0.422271,0.650000
1,-199.029926,0.457150,0.650000
1,-197.225952,0.467104,0.640000
1,-191.020876,0.596922,0.700000
1,-211.322548,0.211622,0.660000
1,-203.433917,0.420151,0.680000
1,-195.836372,0.622197,0.550000
1,-199.970262,0.509702,0.620000
1,-202.911172,0.465202,0.450000
1,-195.309235,0.584353,0.620000
1,-184.814628,0.790966,0.500000
1,-189.562861,0.693956,0.650000
1,-203.335671,0.407968,0.600000
1,-204.537743,0.401340,0.520000
1,-203.005161,0.395630,0.560000
1,-194.937755,0.562197,0.630000
1,-197.063709,0.469473,0.630000
1,-195.149457,0.540427,0.600000
1,-200.759858,0.507177,0.620000
1,-205.757275,0.501264,0.600000
1,-196.324052,0.762993,0.630000
1,-204.599988,0.543770,0.590000
1,-217.376761,0.304457,0.680000
1,-216.445901,0.406309,0.530000
1,-205.511949,0.521133,0.530000
1,-197.642567,0.732433,0.510000
1,-196.668112,0.629615,0.550000
1,-194.967915,0.490164,0.540000
1,-193.053174,0.550566,0.530000
1,-188.698671,0.529003,0.630000
1,-197.894920,0.475056,0.720000
1,-205.270837,0.366537,0.670000
1,-198.225948,0.455148,0.600000
1,-185.662569,0.693065,0.640000
1,-197.463891,0.445702,0.670000
1,-198.424193,0.491718,0.560000
1,-203.885015,0.319910,0.560000
1,-205.957150,0.282836,0.630000
1,-196.636634,0.379373,0.500000
1,-203.400025,0.287688,0.590000
1,-197.148857,0.340177,0.720000
1,-194.702391,0.441337,0.610000
1,-184.602672,0.641893,0.630000
1,-183.735007,0.567051,0.550000
1,-181.119964,0.683368,0.660000
1,-188.622724,0.697805,0.610000
1,-189.395768,0.716142,0.610000
1,-198.630516,0.462909,0.570000
1,-190.796031,0.657870,0.650000
1,-195.153720,0.548696,0.620000
1,-181.930139,0.799605,0.640000
1,-198.201069,0.453329,0.520000
1,-194.339247,0.441844,0.580000
1,-184.902392,0.612886,0.700000
1,-196.348034,0.579232,0.640000
1,-192.369164,0.752186,0.620000
1,-197.743217,0.681991,0.610000
1,-190.212484,0.757730,0.600000
1,-193.387753,0.668212,0.570000
1,-197.218469,0.594090,0.590000
1,-198.261063,0.596985,0.430000
1,-199.384757,0.566564,0.640000
1,-198.464042,0.677740,0.490000
1,-197.576805,0.644381,0.620000
1,-201.240040,0.683479,0.490000
1,-195.564768,0.723575,0.560000
1,-192.912275,0.795619,0.620000
1,-207.573361,0.315954,0.590000
1,-206.468426,0.297761,0.590000
1,-204.093514,0.470040,0.560000
1,-194.092643,0.682873,0.570000
1,-197.019263,0.551495,0.620000
