n,crude,importance
9140,0.0333057,0.0077001
9140,0.0467906,0.000148629
9140,0.0406053,0.0103924
9140,0.00680911,0.0125206
9140,0.0174371,0.00617068
9140,0.0156064,0.00432934
9140,0.0388349,0.019122
9140,0.00854123,0.0237713
9140,0.0542948,0.00772452
9140,0.00268811,0.0160132
9140,0.0125681,0.0134628
9140,0.00358226,0.0361332
9140,0.00716071,0.00452812
9140,0.0296948,0.0254092
9140,0.015472,0.0295976
9140,0.0291514,0.0125396
9140,0.00458372,0.000247621
9140,0.0374069,0.029294
9140,0.0416224,0.0103615
9140,0.00499518,0.0193359
9140,0.0146127,0.00712057
9140,0.0362724,0.00980985
9140,0.0301776,0.0163577
9140,0.00452376,0.0121926
9140,0.0113886,0.00309756
9140,0.0189727,0.0141604
9140,0.0017909,0.0190303
9140,0.0102099,0.00380837
9140,0.0202835,0.0147106
9140,0.0808125,0.00116862
9140,0.014227,0.00788614
9140,0.00350122,0.00344149
9140,0.000618776,0.0153134
9140,0.0123595,0.000195253
9140,0.0349382,0.0167703
9140,0.00249338,0.0029674
9140,0.0250328,0.0208471
9140,0.0131722,0.00215622
9140,0.0212833,0.000103739
9140,0.00487469,0.00947369
9140,0.0109941,0.00892429
9140,0.0170973,0.00575048
9140,0.0222672,0.0195677
9140,0.0406453,0.00898716
9140,0.026235,0.026072
9140,0.0157189,0.0184228
9140,0.0505876,0.0356625
9140,0.023426,0.012947
9140,0.0354845,0.00117365
9140,0.0618051,0.018144
9140,0.0125274,0.00232955
9140,0.00887457,0.00729772
9140,0.0166199,0.00730879
9140,0.0168159,0.0121474
9140,0.0199867,0.0268286
9140,0.0125109,0.00939798
9140,0.00239473,0.0055746
9140,0.0483592,0.00952511
9140,0.00621196,0.00136402
9140,0.0045713,0.00179432
9140,0.046044,0.00231997
9140,0.0171962,0.0292477
9140,0.0211531,0.0202047
9140,0.046104,0.00359695
9140,0.0195405,0.00102722
9140,0.00978114,0.00369425
9140,0.0136644,0.00851727
9140,0.0130141,0.0106577
9140,0.0179196,6.92814e-05
9140,0.00178577,0.0185525
9140,0.00850519,0.0124654
9140,0.00229307,0.00129521
9140,0.0207663,0.0200741
9140,0.0305349,0.0125838
9140,0.0857811,0.00105798
9140,0.00427303,0.00129535
9140,0.0077845,0.00240049
9140,0.048139,0.0136263
9140,0.00454149,0.00777416
9140,0.0074292,0.000109144
9140,0.0135325,0.00862209
9140,0.00127165,0.027191
9140,0.008427,0.00973154
9140,0.00293876,0.0124204
9140,0.00329441,0.000206327
9140,0.036157,0.0200216
9140,0.0266631,0.000303266
9140,0.00935621,0.00475672
9140,0.0188101,0.0263362
9140,0.0157745,0.00760821
9140,0.00420796,0.0121237
9140,0.0106644,0.00300974
9140,0.00180866,0.00628386
9140,0.0145043,0.00991263
9140,0.0355661,0.00923751
9140,0.0142426,0.00149193
9140,0.0129876,0.00983154
9140,0.00431841,0.00801543
9140,0.0268931,0.00349619
9140,0.015975,0.00147407
9140,0.0124836,0.0052511
9140,0.0203142,0.00622177
9140,0.00579691,0.0148351
9140,0.052995,0.024089
9140,0.00443962,0.0104932
9140,0.0191959,0.0121355
9140,0.0224976,0.0176217
9140,0.0108306,0.00350172
9140,0.0283079,0.00408643
9140,0.0234105,0.00244596
9140,0.0295202,0.0220432
9140,0.00345599,0.0124457
9140,0.0161751,0.00253475
9140,0.0258364,0.0141328
9140,0.0515591,0.00282406
9140,0.00999171,0.000471039
9140,0.0148697,0.0228459
9140,0.00871147,0.0154106
9140,0.0544322,0.00417663
9140,0.00932585,0.0281389
9140,0.0288752,0.01001
9140,0.0116388,0.00569005
9140,0.0470856,0.00582394
9140,0.00787506,0.000764223
9140,0.00364836,0.0195593
9140,0.0306294,0.00102511
9140,0.0157562,0.00103061
9140,0.0244933,0.00237395
9140,0.0169994,0.0111007
9140,0.0731046,0.0436706
9140,0.0283528,0.00866074
9140,0.0279886,0.0125492
9140,0.00973822,0.0125741
9140,0.0103545,0.00200559
9140,0.00634527,0.0268724
9140,0.00872885,0.0186294
9140,0.0600946,0.0231356
9140,0.00418881,0.010013
9140,0.0173343,0.0127826
9140,0.0345985,0.01649
9140,0.00255979,0.00113692
9140,0.022511,0.00107392
9140,0.000734806,0.0203557
9140,0.0443459,0.00856634
9140,0.0329775,0.000428467
9140,0.03877,0.00941644
9140,0.0270739,0.00408605
9140,0.0296784,0.00076175
9140,0.0215079,0.00766255
9140,0.0212813,0.00888113
9140,0.00960947,0.0237898
9140,0.0216997,0.0180153
9140,0.0203804,0.00822815
9140,0.0482662,0.0245856
9140,0.0268634,0.00798652
9140,0.052134,0.000670962
9140,0.0335757,0.00912141
9140,0.00194378,0.0114668
9140,0.0231538,0.0285408
9140,0.024353,0.0212773
9140,0.020693,0.0109278
9140,0.0169331,0.0129028
9140,0.0201904,0.00696415
9140,0.00458971,0.00960615
9140,0.0161782,0.0220488
9140,0.0329564,0.00447213
9140,0.0449207,0.00481775
9140,0.0020356,0.0129445
9140,0.0423282,0.0255173
9140,0.0138071,0.0217178
9140,0.0602334,0.013593
9140,0.0147718,0.00447479
9140,0.010053,0.0070628
9140,0.00853935,0.00721347
9140,0.0258278,0.0120497
9140,0.0227407,0.017417
9140,0.0300836,0.0071829
9140,0.00450139,0.0180456
9140,0.0239311,0.00702743
9140,0.0184382,0.0134599
9140,0.00578393,0.0206629
9140,0.0194372,0.00321128
9140,0.0404137,0.0298637
9140,0.0314992,0.00642169
9140,0.0231038,0.0133752
9140,0.00456764,0.0166141
9140,0.0434692,0.0113385
9140,0.0462366,5.55466e-05
9140,0.00398576,0.0189595
9140,0.00965167,0.00112057
9140,0.0197911,0.00395284
9140,0.0190251,0.00815101
9140,0.0200049,0.0162347
9140,0.0207381,0.0145155
9140,0.0704227,0.0235338
9140,0.0156669,0.0132323
9140,0.0215024,0.00464215
9140,0.0145373,0.0123405
9140,0.0273796,0.0199656
9140,0.0140966,0.0245795
9140,0.0479894,0.0155436
9140,0.010622,0.00939001
9140,0.0118971,0.0113864
9140,0.018116,0.00830227
9140,0.00189237,0.00244203
9140,0.0316631,0.00530942
9140,0.00818906,0.0062451
9140,0.0269322,0.00660394
9140,0.02739,0.00893837
9140,0.014933,0.0164361
9140,0.0186695,0.00962958
9140,0.0414122,0.0215299
9140,0.0452573,0.0063707
9220,0.00601737,0.0128364
9220,0.00452601,0.00267679
9220,0.0154676,0.00948277
9220,0.0104282,0.0079696
9220,0.0229642,0.015587
9220,0.0646891,0.00596976
9220,0.0309373,0.0236362
9220,0.0144173,0.0156138
9220,0.0191514,0.0138793
9220,0.0173001,0.016326
9220,0.0171288,0.00214741
9220,0.0113635,0.0287628
9220,0.0267882,0.00880221
9220,0.0314524,0.0225478
9220,0.0241772,0.00480842
9220,0.00876151,0.0135456
9220,0.00918139,0.00274102
9220,0.0100865,0.00449179
9220,0.0147911,0.00463843
9220,0.00748593,0.0106801
9220,0.00947944,0.027088
9220,0.00611346,0.00403634
9220,0.0404827,0.00332119
9220,0.0412797,0.0110926
9220,0.0470591,0.0105819
9220,0.0081841,0.01833
9220,0.0327788,0.0261994
9220,0.0065533,0.0401754
9220,0.024575,0.0110803
9220,0.00773199,0.000189446
9220,0.0352722,0.013268
9220,0.003324,0.0147164
9220,0.00719631,0.00130675
9220,0.00458711,0.0083715
9220,0.0230122,0.000440415
9220,0.0339577,0.00412795
9220,0.0221583,0.00318137
9220,0.0074976,0.00851847
9220,0.00394841,0.0139338
9220,0.00966685,0.00889823
9220,0.0189891,0.0184191
9220,0.0494424,0.0144757
9220,0.0134686,0.0308314
9220,0.0137697,0.00942801
9220,0.0335025,0.0161847
9220,0.0146193,0.00214331
9220,0.020642,0.00434592
9220,0.00575411,0.0165423
9220,0.0226771,0.0317553
9220,0.00735306,0.0144856
9220,0.0103289,0.014072
9220,0.0412408,0.0142649
9220,0.00496948,0.020881
9220,0.00239418,0.0131464
9220,0.00201066,0.0185355
9220,0.0562994,0.00994624
9220,0.0215171,0.0132745
9220,0.0117197,0.00901045
9220,0.0259982,0.00780989
9220,0.0146635,0.00154991
9220,0.0088146,0.0135395
9220,0.030838,0.0200152
9220,0.00288836,0.0247705
9220,0.00216803,0.00533059
9220,0.0015612,0.00829323
9220,0.0149018,0.00657001
9220,0.0112788,0.0227619
9220,0.0150657,0.00812777
9220,0.0382797,0.0127129
9220,0.00394811,0.0213704
9220,0.0193755,0.00121865
9220,0.0084941,0.0114004
9220,0.0244714,0.00675744
9220,0.0162179,0.00993966
9220,0.00588661,0.0212143
9220,0.0209211,0.00586305
9220,0.0281276,0.0200871
9220,0.00712059,0.00585348
9220,0.0303959,0.0274507
9220,0.0047555,0.0139806
9220,0.040675,0.0041347
9220,0.018616,0.0305899
9220,0.00906449,0.0171181
9220,0.0642508,0.0030517
9220,0.0260726,0.00403177
9220,0.0422152,0.00104311
9220,0.00700913,0.0104692
9220,0.0669335,0.00577323
9220,0.0264184,0.0261218
9220,0.00112721,0.00683336
9220,0.0361675,0.0360879
9220,0.0143981,0.039432
9220,0.0273659,0.0247783
9220,0.0219767,0.0211459
9220,0.0586704,0.0239441
9220,0.0586512,0.000460393
9220,0.00496793,0.0066896
9220,0.0101097,0.0084694
9220,0.0199192,0.0192719
9220,0.0448467,0.00159103
9220,0.0123152,0.002081
9220,0.000891039,0.00406903
9220,0.000816363,0.0252746
9220,0.0309863,0.0196307
9220,0.0250223,0.00820731
9220,0.0520285,0.00126566
9220,0.00402558,0.00998118
9220,0.00118945,0.0112299
9220,0.0486483,0.0035131
9220,0.0161613,0.00811317
9220,0.0111656,0.00226716
9220,0.00611137,0.0084326
9220,0.03561,0.0182533
9220,0.00615683,0.0236213
9220,0.0115893,0.00649634
9220,0.00668077,0.00539698
9220,0.0311867,0.00359558
9220,0.0111374,0.00630138
9220,0.0112745,0.0018082
9220,0.0149334,0.000979908
9220,6.43783e-06,0.0113267
9220,0.0336846,3.95976e-05
9220,0.034284,0.00501077
9220,0.00366422,0.0035063
9220,0.0223309,0.0179192
9220,0.0137191,0.00352249
9220,0.0603301,0.0214882
9220,0.0254387,0.0352049
9220,0.0425064,0.00123699
9220,0.00663284,0.00354922
9220,0.00264503,0.0185497
9220,0.0590176,0.00182171
9220,0.0299369,0.00349583
9220,0.0502854,0.0139204
9220,0.00801307,0.0170009
9220,0.00468543,0.004624
9220,0.00301018,0.0211781
9220,0.0132826,0.000848227
9220,0.050985,0.00334373
9220,0.00184397,0.0132875
9220,0.0461712,0.0137761
9220,0.0654555,0.017545
9220,0.0210231,0.00988562
9220,0.0224119,0.0194841
9220,0.0177011,0.00366335
9220,0.0146092,0.00165472
9220,0.00702954,0.00406558
9220,0.020697,0.00664119
9220,0.0505165,0.00565699
9220,0.0316399,0.00764667
9220,0.0187419,0.0136905
9220,0.00679617,0.0283064
9220,0.00428456,0.019716
9220,0.0121052,0.024218
9220,0.0452786,0.00190889
9220,0.0381157,0.00256492
9220,0.00465346,0.000526816
9220,0.00738602,0.0185278
9220,0.00422334,0.0039717
9220,0.00563722,0.0144662
9220,0.00915884,0.000981367
9220,0.0012934,0.0170561
9220,0.000548033,0.00446605
9220,0.00759236,0.0239603
9220,0.0447966,0.0162645
9220,0.0244716,0.0116986
9220,0.0560152,0.0147193
9220,0.0307596,0.0243023
9220,0.0162311,0.000401941
9220,0.00944171,0.0263298
9220,0.00659019,0.00866158
9220,0.0423592,0.0152555
9220,0.0269935,0.0116877
9220,0.0291531,0.0124595
9220,0.00655171,0.000585526
9220,0.0318575,0.00880526
9220,0.0331776,0.0280954
9220,0.000357765,0.00306738
9220,0.00638151,0.0134753
9220,0.0150488,0.017695
9220,0.04885,0.00892317
9220,0.000556122,0.0254561
9220,0.0351039,0.0131562
9220,0.0360997,0.0254845
9220,0.0319387,0.00247541
9220,0.044101,0.0204388
9220,0.0211845,0.0106082
9220,0.0260545,0.00983491
9220,0.0150064,0.0111367
9220,0.0333846,0.000421795
9220,0.0154488,0.022728
9220,0.0034495,0.0276367
9220,0.0469935,0.0182375
9220,0.0155782,0.00464951
9220,0.0371235,0.00168794
9220,0.00760035,0.00870301
9220,0.0158017,0.0114743
9220,0.00776491,0.0144706
9220,0.0273983,0.0313312
9220,0.0232296,0.0159396
9220,0.0353161,0.00448141
9220,0.000938529,0.0092672
9220,0.0388752,0.0239312
9220,0.0362777,0.00845362
9220,0.0473607,0.0165799
9220,0.0139469,0.00318271
9220,0.0175385,0.0339302
9220,0.00771794,0.0170785
9220,0.0122461,0.0173112
9220,0.00739647,0.0162102
9220,0.0627142,0.00182805
9220,0.0392112,0.0291256
9220,0.00280334,0.000437793
9220,0.0380638,0.0077622
9220,0.00188573,0.0120002
9220,0.0336443,0.0117053
9220,0.0240532,0.0253364
9220,0.0424272,0.0131466
9220,0.00175017,0.0120069
9220,0.00180395,0.00710565
9220,0.0016089,0.00547706
9220,0.0125888,0.0148175
9220,0.0533575,0.00694787
9220,0.0265014,0.00842713
9220,0.0259886,0.00807097
9220,0.0296878,0.00515797
9220,0.0105164,0.00922771
9220,0.0107518,0.0123202
9220,0.00385236,0.031749
9220,0.0104508,0.00461316
9220,0.0159758,0.00727328
9220,0.000283891,0.00630292
9220,0.0353512,0.00683912
9220,0.0130224,0.029783
9220,0.0170219,0.0163112
9220,0.0282465,0.00747977
9220,0.0206513,0.00945372
9220,0.0297089,0.00309113
9220,0.0285893,0.0199086
9220,0.0318003,0.0203971
9220,0.0417393,0.0125204
9220,0.0421042,0.00172626
9220,0.00932898,0.000164583
9220,0.048377,0.0155222
9220,0.0016285,0.0193985
9220,0.011371,0.0072566
9220,0.0271516,0.0121466
9220,0.0292404,0.00280052
9220,0.0253477,0.00763084
9220,0.0142078,0.00318855
9220,0.0346214,0.0309372
9220,0.00456635,0.0219884
9220,0.0472283,0.0110623
9220,0.0174218,0.00867033
9220,0.0146387,0.0143203
9220,0.0138834,0.0188268
9220,0.0519882,0.0283782
9220,0.0593067,0.00463703
9220,9.29341e-05,0.0323583
9220,0.0120399,0.0056753
9220,0.0084608,0.0153569
9220,0.0379815,0.00893556
9220,0.0119905,0.025363
9220,0.0102095,0.0137744
9220,0.0157505,0.0205098
9220,0.00803534,0.00634182
9220,0.0063904,0.0184246
9220,0.0265237,0.0159199
9220,0.00731519,0.0217981
9220,0.00450666,0.0309564
9220,0.000250862,0.013475
9220,0.0135636,0.00411427
9220,0.0976286,0.0216863
9220,0.00632208,0.015735
9220,0.0345244,0.0207426
9220,0.0326941,0.025788
9220,0.0191597,6.30853e-05
9220,0.00675155,0.0235599
9220,0.0197581,0.0173437
9220,0.035199,0.0074503
9220,0.039761,0.00409992
9220,0.0159436,0.00269167
9220,0.0155784,0.000462402
9220,0.0225866,0.0048861
9220,0.000765578,0.00632565
9220,0.0323549,0.0125485
9220,0.0468544,0.0141409
9220,0.0181065,0.0172473
9220,0.0253866,0.0241999
9220,0.0348495,0.0186304
9220,0.00659631,0.007228
9220,0.0296685,0.0219027
9220,0.0108279,0.0193842
9220,0.00934954,0.0217935
9220,0.00597344,0.0108973
9220,0.034188,0.00912664
9220,0.0391475,0.0166856
9220,0.0301861,0.00506582
9220,0.016649,0.0130816
9220,0.00334607,0.00832233
9220,0.0263107,0.00597791
9220,0.0147126,0.00838212
9220,0.00204986,0.0214212
9220,0.0264506,9.86639e-05
9220,0.00128805,0.017936
9220,0.0261433,0.00819676
9220,0.056097,0.0344237
9220,0.00876356,0.0161832
9220,0.00472409,0.00835242
9220,0.0272353,0.0191224
9220,0.0366743,0.00691458
9220,0.0282071,0.0178722
9220,0.0174618,0.00953441
9220,0.011716,0.0149961
9220,0.0150238,0.0186947
9220,0.0334816,0.00814962
9220,0.0305735,0.00199972
9220,0.0134453,0.00220154
9220,0.05316,0.0250819
9220,0.00189807,0.00246757
9220,0.0086712,0.0131333
9220,0.00718803,0.0252102
9220,0.00376066,0.00834858
9220,0.0142746,0.00938575
9220,0.00714938,0.0361386
9220,0.0236333,0.00560589
9220,0.0388087,0.0256049
9220,0.00553133,0.0140068
9220,0.0200601,0.00143417
9220,0.00318751,0.00189209
9220,0.0205127,0.0050168
9220,0.0617607,0.0195684
9220,0.0220242,0.0100052
9220,0.0329032,0.000516929
9220,0.00126309,0.0417114
9220,0.0606506,0.0168186
9220,0.0246216,0.00137175
9220,0.00182199,0.00561676
9220,0.0256281,0.0059422
9220,0.00567108,0.0228669
9220,0.0443214,0.000670424
9220,0.0141366,0.0263708
9220,0.0337339,0.000806481
9220,0.00155684,0.0115436
9220,0.0192607,0.0197571
9220,0.031679,0.0229868
9220,0.0185226,0.00490202
9220,0.052401,0.00118758
9220,0.0417938,0.0226156
9220,0.00403891,0.00381722
9220,0.0196191,0.0106426
9220,0.0425983,0.00929595
9220,0.0097474,0.00924507
9220,0.00955097,0.00548338
9220,0.00594921,0.00557639
9220,0.00519165,0.00933146
9220,0.0116462,0.00162355
9220,0.031597,0.021605
9220,0.000561011,0.0211102
9220,0.0305524,0.0159895
9220,0.00377677,0.00141925
9220,0.000620403,0.0227525
9220,0.00861738,0.00957337
9220,0.0165063,0.0163773
9220,0.020071,0.010712
9220,0.0165748,0.00804171
9220,0.0069929,0.00857414
9220,0.00511729,0.00261384
9220,0.0234608,0.0181118
9220,0.0222589,0.0115409
9220,0.0221189,0.0309795
9220,0.0204197,0.00707583
9220,0.00136069,0.00152387
9220,0.0214655,0.00160069
9220,0.0382047,0.0103115
9220,0.0279085,0.00279739
9220,0.00262427,0.025211
9220,0.0362609,0.0127534
9220,0.0286911,0.0336545
9220,0.0199739,0.0146753
9220,0.0189969,0.00113049
9220,0.023407,0.0122591
9220,0.00113175,0.0145965
9220,0.0695368,0.012233
9220,0.0231187,0.0217448
9220,0.00395401,0.0121695
9220,0.0341771,0.00440699
9220,0.038887,0.00421847
9220,0.0518093,0.00193656
9220,0.0025103,0.00417708
9220,0.0390081,0.0111566
9220,0.00808376,0.00790739
9220,0.00701826,0.0123211
9220,0.01208,0.0181155
9220,0.0122873,0.00638776
9220,0.0558761,0.0106691
9220,0.015762,0.0147306
9220,0.0465459,0.0196559
9220,0.00656573,0.00410003
9220,0.000165072,0.00382976
9220,0.00882851,0.0272014
9220,0.0052234,0.0179377
9220,0.0217548,0.00374532
9220,0.00772167,0.00253542
9220,0.00637549,0.0204556
9220,0.00773877,0.000991775
9220,0.0306491,0.000153417
9220,0.0065375,0.00880994
9220,0.0251708,0.00593486
9220,0.00119942,0.0174699
9220,0.00880484,0.000188142
9220,0.0110794,0.00490014
9220,0.0231689,0.00251884
9220,0.0147609,0.0198868
9220,0.0485986,0.00739975
9220,0.00480851,0.0148213
9220,0.020684,0.00330866
9220,0.00431346,0.00960417
9220,0.00797285,0.00674329
9220,0.0713759,0.00799923
9220,0.001754,0.00960348
9220,0.024389,0.0176338
9220,0.0133456,0.00775622
9220,0.00045918,0.00187748
9220,0.00313281,0.0081249
9220,0.0117443,0.0188466
9220,0.011251,0.00208765
9220,0.040518,0.021986
9220,0.00590645,0.0149966
9220,0.00328891,0.00535852
9220,0.0282143,0.00543721
9220,0.0297061,0.00437286
9220,0.00884886,0.0154747
9220,0.0559885,0.0107706
9220,0.0175142,0.0231018
9220,0.0301826,0.0192508
9220,0.00171564,0.00452804
9220,0.0446854,0.0109561
9220,0.0228969,0.00184181
9220,0.0302762,0.000651701
9220,0.0407029,0.0023364
9220,0.0109015,0.0106888
9220,0.0231034,0.0280049
9220,0.00702412,0.00237839
9220,0.0260317,0.00642479
9220,0.0365969,0.0172793
9220,0.00245876,0.00118869
9220,0.00623629,0.0146465
9220,0.000671149,0.00419716
9220,0.0143991,0.00373907
9220,0.0306467,0.00314465
9220,0.0307807,0.00893753
9220,0.0151584,0.00791914
9220,0.0428677,0.00331314
9220,0.017867,0.0241785
9220,0.00541411,0.00208922
9220,0.000715677,0.0230197
9220,0.00758178,0.0203195
9220,0.00571774,0.0112449
9220,0.0430233,0.00937844
9220,0.0189817,0.00222039
9220,0.00456391,0.0228636
9220,0.0196001,0.00919094
9220,0.0248131,0.0289286
9220,0.00232848,0.0102037
9220,0.0119545,0.00268323
9220,0.034726,0.011777
9220,0.0293263,0.03024
9220,0.0158071,0.0230081
9220,0.00410493,0.000916704
9220,0.00817717,0.00659728
9220,0.0617639,0.00158018
9220,0.0132561,0.000223149
9220,0.0151749,0.0193499
9220,0.0235862,0.00482245
9220,0.00824792,0.015794
9220,0.0229537,0.00313805
9220,0.0159572,0.0213456
9220,0.0154922,0.00548173
9220,0.0248069,0.0103423
9220,0.0352285,0.0362383
9220,0.00106791,0.00720009
9220,0.0121777,0.0137938
9220,0.00714547,0.00626633
9220,0.006597,0.00653506
9220,0.00872527,0.0309027
9220,0.0041064,0.0224348
9220,0.012444,0.00467976
9220,0.00205315,0.0156142
9220,0.0120305,0.00742206
9220,0.0423743,0.0154146
9220,0.00446443,0.000730027
9220,0.00170148,0.00519575
9220,0.0178022,0.0125432
9220,0.0221214,0.00136857
9220,0.0275128,0.00654562
9220,0.0310225,0.0222495
9220,0.00637376,0.0157552
9220,0.0162519,0.0292969
9220,0.0241825,0.00901415
9300,0.0285988,0.0153379
9300,0.00553578,0.00677116
9300,0.0128503,0.0220748
9300,0.0289181,0.0119716
9300,0.0207901,0.017665
9300,0.0129974,0.0322405
9300,0.0354196,0.000712042
9300,0.00447552,0.0287941
9300,0.0134208,0.00364119
9300,0.00298824,0.00704137
9300,0.0192681,0.0136192
9300,0.0261894,0.0293585
9300,0.0108059,0.0100401
9300,0.0677454,0.00241222
9300,0.00251023,0.024276
9300,0.0383094,0.0209195
9300,0.0403558,0.0182808
9300,0.0169871,0.013802
9300,0.018458,0.00705011
9300,0.0373191,0.00528287
9300,0.0473453,0.00294184
9300,0.0365554,0.0139658
9300,0.023461,0.00977914
9300,0.00273982,0.0351548
9300,0.0401941,0.0309699
9300,0.0185122,0.00782428
9300,0.00144719,0.0128085
9300,0.00333237,0.0017036
9300,0.00822589,0.0177689
9300,0.0258639,0.00582966
9300,0.0695626,0.0124664
9300,0.032797,0.011763
9300,0.00481955,0.00096796
9300,0.00875806,0.00815564
9300,0.0419611,0.0050297
9300,0.00670973,0.00137238
9300,0.00461712,0.000416287
9300,0.0381186,0.0277395
9300,0.00782556,0.00359602
9300,0.0108832,0.0035523
9300,0.0417188,0.0376791
9300,0.0261077,0.0107751
9300,0.043158,0.00064112
9300,0.000435208,0.0115566
9300,0.00990692,0.0145548
9300,0.00348539,0.00617192
9300,0.0134471,0.00191321
9300,0.0142405,0.022993
9300,0.00442676,0.0134969
9300,0.0234403,0.000506619
9300,0.0284668,0.00201357
9300,0.00226419,0.0105147
9300,0.0434201,0.00372808
9300,0.0202234,0.00828868
9300,0.0122103,0.00143077
9300,0.022686,0.00260004
9300,0.00078556,0.0129105
9300,0.039114,0.0152034
9300,0.00932536,0.000684637
9300,0.0243964,0.000117714
9300,0.015499,0.0127295
9300,0.0128385,0.0249675
9300,0.0389017,0.0274948
9300,0.0274437,0.00920839
9300,0.014856,0.0182591
9300,0.0204991,0.0127351
9300,0.0419641,0.0157417
9300,0.0271454,0.0113246
9300,0.0158004,0.0258231
9300,0.0119774,0.0366071
9300,0.0315332,0.0247449
9300,0.00138026,0.0200258
9300,0.0323404,0.0109307
9300,0.0401107,0.0108206
9300,0.00835043,0.000490808
9300,0.0150539,0.0286219
9300,0.00244561,0.00888281
9300,0.0479864,0.0104735
9300,0.0277818,0.00188595
9300,0.0339393,0.0179517
9300,0.00381266,0.00247195
9300,0.00322264,0.0154993
9300,0.00743435,0.00332092
9300,0.00507427,0.00210586
9300,0.0290033,0.0188209
9300,0.0181282,0.0180128
9300,0.0296429,0.00684579
9300,0.030073,0.0196515
9300,0.0199126,0.0121245
9300,0.0063891,0.00791576
9300,0.00972856,0.00349017
9300,0.00381662,0.0275975
9300,0.0050798,0.0131598
9300,0.0417311,0.0153431
9300,0.0140175,0.00306476
9300,0.0438007,0.00559423
9300,0.0586134,0.0121733
9300,0.00957459,0.0240446
9300,0.00552773,0.00771459
9300,0.0160299,0.000394799
9300,0.00795905,0.00366959
9300,0.00393744,0.00118617
9300,0.00598322,0.0364216
9300,0.00742777,0.00417767
9300,0.0329699,0.00430937
9300,0.00776377,0.0106331
9300,0.00619764,0.0022475
9300,0.0578287,0.00754981
9300,0.017567,0.0177142
9300,0.0117095,0.0205107
9300,0.0299108,0.0175266
9300,0.00546955,0.0101274
9300,0.0119435,0.00464147
9300,0.0104167,0.0315445
9300,0.000314768,0.00632674
9300,0.00412069,0.00609622
9300,0.0179405,0.0206612
9300,0.0363322,0.0121046
9300,0.0186595,0.0045576
9300,0.0114589,0.0127935
9300,0.0258372,0.00950398
9300,0.00769481,0.0157782
9300,0.0375507,0.0146591
9300,0.0138973,0.00343289
9300,0.00278314,0.00297186
9300,0.00354829,0.0280376
9300,0.0453249,0.00467209
9300,0.0176404,0.0221115
9300,0.00514167,0.0171696
9300,0.0196288,0.00362085
9300,0.0274524,0.0196824
9300,0.0266816,0.005253
9300,0.0358278,0.00941721
9300,0.0397223,0.0148483
9300,0.0160054,0.00654464
9300,0.0102677,0.00318382
9300,0.045026,0.000892386
9300,0.0227225,0.0171971
9300,0.0456557,0.0245882
9300,0.0224419,0.0132703
9300,0.0269772,0.0101139
9300,0.0196368,0.0281513
9300,0.0187504,0.023319
9300,0.00403083,0.00408573
9300,0.0157403,0.00771066
9300,0.0208983,0.0102565
9300,0.0150362,0.00992563
9300,0.0152705,0.00908083
9300,0.0231125,0.0144733
9300,0.0339187,0.00388035
9300,0.0260844,0.00838018
9300,0.0280572,0.00513269
9300,0.0290915,0.00563029
9300,0.00396415,0.00719157
9300,0.0453705,0.0216068
9300,0.00343816,0.0214004
9300,0.0292674,0.0074732
9300,0.00243852,0.0075057
9300,0.00781296,0.000610866
9300,0.0148611,0.00838185
9300,0.00714602,0.0152799
9300,0.00289126,0.00986296
9300,0.00763204,0.0101439
9300,0.00836801,0.0118338
9300,0.0312132,0.0137947
9300,0.0127734,0.00527424
9300,0.0134218,0.000969634
9300,0.0261904,0.00368118
9300,0.017019,0.0204307
9300,0.0342678,0.00081935
9300,0.0211898,0.0101487
9300,0.000644753,0.00760703
9300,0.0766747,0.00147842
9300,0.0109699,0.000693885
9300,0.0418155,0.0189291
9300,0.0216515,0.00499838
9300,0.0146817,0.0119208
9300,0.0341081,0.000643994
9300,0.0223584,0.0240393
9300,0.0188453,0.00537106
9300,0.0220668,0.0267161
9300,0.0170989,0.010986
9300,0.0118236,0.00899925
9300,0.01247,0.00768484
9300,0.00748978,0.0138633
9300,0.0543297,0.0162405
9300,0.0132049,0.0129169
9300,0.003278,0.00152177
9300,0.0292089,0.00309247
9300,0.00752259,0.0235181
9300,0.00692099,0.00731923
9300,0.0430465,0.0366077
9300,0.0265305,0.00115838
9300,0.025988,0.00620347
9300,0.0104052,0.0205204
9300,0.016255,0.0199479
9300,0.0145962,7.6498e-05
9300,0.00871389,0.00315303
9300,0.00930155,0.000360596
9300,0.00409156,0.0090773
9300,0.00299889,0.0436134
9300,0.00361444,0.0055536
9300,0.0138738,0.00494026
9300,0.00979394,0.00751334
9300,0.0345098,0.00587158
9300,0.0103811,0.0115517
9300,0.0404816,0.00925347
9300,0.0149059,0.00189635
9300,0.0245083,0.00237379
9300,0.0178525,0.0106668
9300,0.00817088,0.00982658
9300,0.0286339,0.0142762
9300,0.0394549,0.012701
9300,0.00393944,0.00859212
9300,0.057227,0.0157298
9300,0.0261693,0.00956179
9300,0.00105608,0.00884519
9300,0.0145393,0.00114805
9300,0.0493209,0.0083869
9300,0.0277441,0.000250262
9300,0.000766736,0.00759693
9300,0.00864639,0.0216952
9300,0.0370232,0.00314912
9300,0.030572,0.0126358
9300,0.0338205,0.00791577
9300,0.0185758,0.0245581
9300,0.0377191,0.00679631
