n,integral
580,0.999713
580,1.000591
580,1.000196
580,1.003146
580,1.001363
580,0.998449
580,1.004691
580,1.003520
580,1.001274
580,1.004134
580,1.001762
580,1.000599
580,0.999695
580,0.998089
580,1.001286
580,1.003205
580,1.005755
580,0.999958
580,0.997991
580,1.000912
580,1.000354
580,0.999996
580,1.000727
580,1.002598
580,1.001118
580,0.997517
580,0.998081
580,1.001685
580,0.996706
580,1.000346
580,0.997505
580,1.004862
580,0.999676
580,0.998508
580,0.999053
580,1.000945
580,1.001993
580,0.997216
580,0.999195
580,0.999969
580,0.999218
580,1.001466
580,0.997977
580,1.001766
580,1.002794
580,0.998659
580,0.999327
580,0.999277
580,1.000334
580,0.998383
580,0.999632
580,1.000402
580,1.004767
580,1.001102
580,0.996632
580,0.997704
580,1.002546
580,0.998508
580,0.998190
580,0.998622
580,1.001673
580,1.001987
580,0.995529
580,0.997738
580,0.998982
580,1.002981
580,1.002351
580,1.001117
580,1.002205
580,1.000312
580,0.999499
580,0.994973
580,1.000404
580,1.000013
580,0.999990
580,0.995144
580,1.002005
580,0.999498
580,1.003272
580,0.998979
580,0.999178
580,0.999892
580,0.998603
580,0.998287
580,0.998776
580,1.003318
580,0.995295
580,1.005246
580,1.002366
590,0.998572
590,0.999912
590,1.005367
590,1.001426
590,0.999389
590,0.996759
590,0.996715
590,0.996803
590,1.000492
590,0.999465
590,1.002572
590,1.000731
590,1.002151
590,0.997798
590,1.002317
590,1.000973
590,1.001226
590,1.000369
590,0.997197
590,1.001523
590,0.999648
590,0.998840
590,1.000180
590,1.002289
590,0.999646
590,0.997133
590,1.000320
590,1.001231
590,1.003211
590,1.002197
590,1.001838
590,1.002033
590,1.002877
590,1.002719
590,0.999726
590,0.998691
590,0.997950
590,1.000741
590,0.997839
590,0.999433
590,1.002945
590,0.998742
590,1.002273
590,1.001461
590,1.004063
590,1.003076
590,0.995541
590,0.998729
590,1.002755
590,1.004054
590,0.998946
590,0.999524
590,1.002017
590,1.002695
590,1.004810
590,1.002377
590,1.003207
590,0.997143
590,1.000899
590,1.001512
590,0.999641
590,0.998545
590,0.998029
590,0.998995
590,0.999848
590,1.000293
590,0.999695
590,1.000831
590,0.998574
590,0.998547
590,1.000789
590,1.003104
590,1.001187
590,0.999708
590,1.001632
590,0.998811
590,1.001997
590,0.999136
590,1.003460
590,0.998808
590,0.997181
590,0.998644
590,1.001640
590,1.003569
590,0.998678
590,1.000310
590,0.998267
590,0.995352
590,1.001843
590,0.998991
590,1.004229
590,0.999219
590,1.000954
590,0.998860
590,0.998709
590,1.002065
590,0.998638
590,1.000695
590,0.999176
590,1.002105
590,1.002407
590,1.002084
590,1.001007
590,1.001708
590,0.999331
590,0.998553
590,0.994757
590,1.000270
590,1.001514
590,0.999063
590,1.001576
590,1.000100
590,0.999473
590,0.999577
590,1.002488
590,0.999575
590,1.000335
590,1.000824
590,1.001047
590,1.003289
590,1.001556
590,1.002423
590,1.002888
590,0.999827
590,1.002064
590,0.997537
590,0.997821
590,1.000632
590,1.001713
590,1.000538
590,1.002002
590,0.999238
590,1.001864
590,1.001339
590,1.001757
590,1.003990
590,0.997577
590,1.002308
590,1.001049
590,1.003392
590,0.999953
590,0.998069
590,0.999315
590,0.998446
590,1.000557
590,1.003136
590,1.002312
590,1.000139
590,1.001283
590,0.997785
590,0.998459
590,0.999635
590,0.998504
590,1.000900
590,0.996951
590,0.999102
590,0.999265
590,0.999709
590,0.998101
590,0.994599
590,1.003398
590,1.001703
590,1.002429
590,0.998043
590,0.999807
590,1.002527
590,0.999442
590,1.001467
590,0.999356
590,0.997961
590,1.001948
590,0.997573
590,1.000831
590,0.996903
590,0.996684
590,1.002292
590,0.999306
590,0.998966
590,1.002070
590,1.000146
590,1.001388
590,0.999272
590,1.001513
590,0.999496
590,1.000665
590,0.999816
590,0.998615
590,1.000067
590,1.002018
590,0.999930
590,0.999795
590,0.999862
590,1.001137
590,1.001134
590,0.998769
590,1.001303
590,0.997885
590,0.999407
590,0.997491
590,1.002179
590,0.997872
590,0.999016
590,1.002101
590,0.998747
590,0.998722
590,0.999601
590,0.997513
590,0.994075
590,0.999993
590,0.999885
590,1.000837
590,1.001630
590,1.001639
590,0.999796
590,1.000197
590,1.002711
590,0.998061
590,1.000208
590,0.998843
590,0.999597
590,1.000613
590,1.001251
590,0.997340
590,1.000827
590,1.000242
590,0.999941
590,1.002142
590,0.999503
590,1.001507
590,1.000489
590,1.002071
590,1.001192
590,0.998084
590,0.999317
590,1.002835
590,0.996064
590,1.000313
590,1.000252
590,0.998404
590,0.998873
590,0.992689
590,1.001770
590,0.999343
590,1.000698
590,0.998574
590,1.001268
590,1.002034
590,0.999304
590,1.005221
590,1.003794
590,0.997735
590,0.997843
590,0.994053
590,0.999654
590,0.999461
590,0.999127
590,0.999233
590,0.997096
590,0.999478
590,0.997716
590,1.001293
590,0.999273
590,0.997905
590,0.999594
590,1.002821
590,1.003589
590,0.997896
590,1.001388
590,0.997932
590,1.002846
590,0.999314
590,0.997113
590,1.001153
590,1.001542
590,1.000386
590,1.003990
590,1.002679
590,1.001362
590,1.004545
590,1.000015
590,0.997164
590,1.003675
590,1.000829
590,1.003713
590,1.000739
590,1.001411
590,0.998552
590,1.000858
590,0.998263
590,1.002361
590,0.998122
590,1.004171
590,0.999156
590,0.998977
590,1.000478
590,0.997369
590,0.997694
590,1.000782
590,0.998460
590,0.999818
590,0.997865
590,1.003053
590,1.000691
590,0.996486
590,0.999907
590,1.001623
590,0.999070
590,1.000199
590,1.001028
590,1.003570
590,1.001751
590,0.997624
590,0.997569
590,1.003566
590,1.000144
590,0.998879
590,0.999941
590,0.999895
590,0.998082
590,0.999759
590,0.999949
590,1.001832
590,1.001399
590,0.998398
590,1.000742
590,0.998689
590,1.000330
590,0.997631
590,1.001752
590,1.001036
590,0.999368
590,1.000716
590,0.999268
590,0.998654
590,1.000667
590,0.998720
590,0.997866
590,0.999099
590,0.998638
590,0.997764
590,0.996692
590,1.000374
590,1.002026
590,0.997161
590,1.000473
590,1.000640
590,1.002641
590,0.997186
590,0.999272
590,0.999168
590,0.996300
590,0.998164
590,1.001936
590,1.002644
590,1.003236
590,0.999238
590,1.000652
590,1.003519
590,1.000302
590,0.997421
590,1.001115
590,0.998416
590,1.000608
590,1.001087
590,0.997846
590,0.998848
590,1.000900
590,1.001051
590,0.996256
590,1.000615
590,1.001414
590,1.000518
590,1.003334
590,1.001186
590,0.997925
590,0.999948
590,1.002747
590,1.002998
590,1.002407
590,1.000713
590,0.998846
590,0.997777
590,0.998122
590,1.001239
590,0.997071
590,0.995554
590,0.998006
590,0.999546
590,1.000498
590,1.000813
590,0.998252
590,1.001052
590,0.999520
590,0.998352
590,0.996585
590,1.000721
590,0.997703
590,1.001444
590,1.002288
590,0.999033
590,0.999379
590,0.997605
590,1.000334
590,1.000307
590,0.995269
590,1.001706
590,1.002844
590,0.999999
590,0.999343
590,1.001964
590,1.002448
590,1.004614
590,1.004983
590,0.999348
590,0.998443
590,0.999578
590,0.999059
590,1.000385
590,1.000512
590,1.000245
590,0.999279
590,0.998320
590,0.996712
590,1.001350
590,0.998077
590,0.999512
590,0.998043
590,1.003428
590,1.005163
590,1.000721
590,1.000294
590,1.001863
590,0.997941
590,0.999843
590,0.999720
590,0.995081
590,0.998207
590,1.001878
590,0.995115
590,0.999600
590,0.999810
590,0.998696
590,0.998728
590,1.002994
590,1.000245
590,0.999552
590,1.000788
590,0.999609
590,1.000734
590,1.002583
590,1.001735
590,1.002703
590,1.000350
590,0.998938
590,1.001658
590,1.001019
590,1.001916
590,0.994752
590,1.001745
590,1.000023
590,0.998353
590,0.997952
590,0.997908
590,1.000275
590,0.998201
590,1.005146
590,1.001706
590,0.997350
590,0.999958
590,0.998800
590,1.002945
590,1.000805
590,0.999742
590,1.002014
590,0.996558
590,0.997122
590,1.000404
590,0.997856
590,1.001114
590,1.000070
590,1.000120
590,0.997347
590,0.999680
590,1.001494
590,1.000189
590,0.998549
590,1.000084
590,1.000145
590,0.998972
590,0.998186
590,0.998940
590,0.999023
590,1.002221
590,0.999660
590,0.996353
590,0.999824
590,0.999278
590,1.001651
590,0.998928
590,1.001320
600,1.001438
600,0.998051
600,0.995455
600,1.001366
600,0.997198
600,1.000566
600,1.000055
600,1.001567
600,0.998952
600,0.998506
600,0.998772
600,1.000862
600,0.998790
600,1.001472
600,1.004571
600,0.997300
600,0.999964
600,1.000168
600,1.000271
600,0.994520
600,0.999278
600,1.003435
600,1.001668
600,1.003027
600,0.997824
600,1.000336
600,1.001305
600,0.999770
600,0.999396
600,1.003360
600,0.998023
600,1.002183
600,0.999145
600,0.997602
600,1.002110
600,1.000377
600,1.002326
600,1.004599
600,1.003247
600,1.001823
600,1.000794
600,1.000727
600,1.003263
600,0.998406
600,1.004582
600,1.002971
600,0.999180
600,0.998949
600,1.001674
600,1.001539
600,0.999293
600,1.001953
600,0.996846
600,0.999122
600,1.000228
600,1.001358
600,0.999122
600,0.997985
600,0.995067
600,1.000950
600,1.003266
600,1.000155
600,1.001480
600,1.002575
600,0.999115
600,0.999545
600,0.998652
600,1.000070
600,1.003398
600,1.000171
600,0.998170
600,0.999333
600,0.997913
600,0.999399
600,1.000078
600,0.997971
600,0.998904
600,0.998856
600,0.999463
600,1.000184
600,1.001040
600,0.998083
600,1.000119
600,0.998613
600,1.002050
600,0.999003
600,0.995131
600,1.001624
600,1.001855
600,1.003055
600,0.998255
600,0.999388
600,0.998654
600,0.999990
600,1.000370
600,1.002044
600,0.998056
600,1.000594
600,0.995062
600,1.001901
600,0.999865
600,1.001580
600,0.999382
600,0.998788
600,0.999075
600,1.000357
600,0.999876
600,0.997256
600,1.003970
600,0.996904
600,0.997452
600,1.000629
600,1.001273
600,1.002753
600,1.002868
600,1.001147
600,0.999752
600,0.998200
600,0.998998
600,0.998029
600,0.999590
600,1.002735
600,0.997933
600,0.999959
600,1.004198
600,0.999321
600,0.997936
600,1.004179
600,0.999216
600,0.997427
600,0.997755
600,1.001084
600,1.001161
600,1.002465
600,0.997679
600,1.002823
600,0.998386
600,0.997782
600,1.000025
600,1.002044
600,0.996575
600,1.000759
600,1.000314
600,1.002697
600,0.998266
600,0.999868
600,0.999762
600,0.998914
600,0.999317
600,0.999558
600,0.998469
600,1.001359
600,0.994646
600,0.999590
600,0.995869
600,0.999352
600,0.999443
600,0.998534
600,0.998225
600,0.998739
600,1.000670
600,1.001247
600,0.996441
600,1.000658
600,0.998347
600,1.000568
600,1.001300
600,1.002226
600,0.997850
600,0.997594
600,0.999584
600,1.003077
600,0.996831
600,1.001599
600,0.995773
600,1.001006
600,1.000648
600,1.000252
600,0.999699
600,1.001534
600,1.002669
600,1.006339
600,0.997134
600,1.000697
600,0.999381
600,1.002817
600,1.002492
600,1.000317
600,0.997370
600,0.999181
600,0.997433
600,0.997854
600,1.000863
600,1.000612
600,0.994809
600,1.001898
600,1.001095
600,1.000493
600,0.998881
600,0.998418
600,0.998502
600,0.998763
600,0.998789
600,1.002522
600,1.003206
600,0.997040
600,0.997206
600,0.998728
600,1.003052
600,0.997846
600,0.997611
600,1.000138
600,1.000706
600,0.998110
600,1.004196
600,1.001153
600,1.003068
600,0.999791
600,1.000903
600,1.000245
600,1.000728
600,0.999208
600,0.999344
600,0.997400
600,0.999356
600,1.000585
600,1.002550
600,1.000026
600,1.001088
600,0.996713
600,0.997284
600,0.999857
600,1.001820
600,0.998216
600,1.001153
600,1.001121
600,1.001865
600,0.994713
600,0.999999
600,1.001167
600,1.001071
600,0.996680
600,1.000324
600,1.000883
600,0.999357
600,0.996537
600,1.002623
600,0.999765
600,1.001540
600,0.999863
600,0.996449
600,0.998935
600,1.001892
600,1.000999
600,1.001754
600,1.000902
600,0.996242
600,1.001532
600,0.999953
600,0.997571
600,0.999220
600,1.000159
600,0.998750
600,0.997823
600,0.996724
600,0.997889
600,0.999869
600,1.002641
600,0.997113
600,1.000029
600,1.002920
600,1.001350
600,0.997270
600,0.999098
600,0.995785
600,1.002229
600,1.000094
600,0.994021
600,0.998041
600,0.999357
600,1.002488
600,0.999535
600,1.001563
600,1.002389
600,1.002759
600,1.001302
600,0.999823
600,1.003318
600,0.998296
600,1.000033
600,1.001987
600,1.001875
600,0.999861
600,0.999704
600,0.996512
600,1.000013
600,0.999762
600,1.001185
600,0.996972
600,0.999665
600,0.999681
600,0.999021
600,0.997702
600,0.998978
600,0.996341
600,1.000202
600,1.003257
600,0.998052
600,1.000349
600,1.000595
600,1.000016
600,0.998958
600,1.000232
600,1.000177
600,1.004244
600,1.006277
600,1.000224
600,1.001357
600,1.000240
600,0.996708
600,0.999824
600,1.002421
600,0.998976
600,1.001864
600,0.997499
600,1.002861
600,0.998991
600,1.001638
600,1.004279
600,0.997978
600,0.999057
600,1.001646
600,1.003871
600,1.000316
600,1.000526
600,0.999327
600,0.998931
600,1.002094
600,0.998769
600,0.998270
600,1.001143
600,1.000035
600,0.997744
600,1.006181
600,1.003120
600,1.001975
600,0.997254
600,1.000314
600,0.997605
600,0.998988
600,0.999557
600,1.000055
600,0.997728
600,1.002196
600,0.999348
600,1.000888
600,0.998380
600,1.000864
600,0.998954
600,0.996601
600,1.003167
600,1.006224
600,0.998360
600,0.997844
600,0.999080
600,1.000646
600,0.997312
600,1.000750
600,1.000219
600,0.999799
600,0.999989
600,0.999515
600,1.003819
600,1.000083
600,1.000546
600,1.001567
600,1.000991
600,1.001030
600,1.000627
600,0.997802
600,1.003429
600,0.999901
600,0.998567
600,1.001406
600,1.002820
600,0.997809
600,1.001694
600,0.998034
600,1.002485
600,1.002107
600,1.002213
600,1.000795
600,1.001572
600,0.998405
600,1.000609
600,1.002234
600,1.000335
600,0.998695
600,0.999270
600,1.005518
600,1.003250
600,0.998949
600,1.000004
600,1.001407
600,0.999947
600,1.000571
600,0.999655
600,1.002942
600,0.998862
600,0.998822
600,0.999734
600,1.000056
600,1.002410
600,0.997810
600,0.998430
600,1.002042
600,0.999285
600,0.998410
600,1.001718
600,0.997726
600,1.002215
600,0.998405
600,1.001275
600,0.998898
600,1.003472
600,0.998836
600,1.004312
600,1.000910
600,1.000036
600,0.998997
600,0.999050
600,0.997273
600,1.001726
600,0.997932
600,1.001264
600,0.998901
600,0.995055
600,0.999459
600,1.001072
600,1.002074
600,0.998243
600,1.000365
600,1.001384
600,0.999938
600,0.996632
600,0.997696
600,1.000710
600,1.001632
600,0.998478
600,1.003827
600,0.994420
600,1.000400
600,1.000426
600,1.003316
600,0.998473
600,1.000366
600,1.002143
600,1.000157
600,0.997904
600,1.003395
600,0.998961
600,0.997156
600,0.999153
600,0.999773
600,0.998375
600,1.002014
600,1.003695
600,1.001985
600,1.000967
600,1.001848
600,0.997019
600,1.000235
600,0.998523
600,0.999781
600,0.998558
600,1.002675
600,0.999430
600,1.000393
600,0.999075
600,0.999079
600,1.000392
600,1.000310
600,0.999164
600,0.999938
600,0.998591
600,0.999720
600,0.997100
600,0.999926
600,1.002779
600,1.002381
600,0.997881
600,1.000569
600,0.996847
600,0.997982
600,0.999481
600,0.999645
600,0.997866
600,0.998703
600,0.998268
600,1.000596
610,0.999877
610,0.998063
610,0.997351
610,1.000415
610,0.998869
610,1.001514
610,0.995839
610,1.000057
610,1.000718
610,0.996401
610,1.000393
610,0.999343
610,1.002014
610,0.999621
610,0.998682
610,1.001466
610,1.000703
610,1.000796
610,1.001082
610,1.001897
610,1.001051
610,1.002011
610,1.002252
610,0.999945
610,0.998418
610,0.996992
610,0.997883
610,0.999760
610,1.000633
610,0.998069
610,0.999608
610,0.998015
610,1.002468
610,0.999930
610,1.001154
610,0.998869
610,1.002450
610,0.997756
610,1.003049
610,0.997036
610,1.000803
610,1.001733
610,1.002737
610,1.001525
610,1.000279
610,0.999242
610,0.997511
610,1.004388
610,0.996732
610,0.998188
610,1.000147
610,1.001044
610,0.997725
610,1.000525
610,1.001525
610,0.997522
610,0.997675
610,1.003123
610,0.996058
610,0.997290
610,0.999888
610,0.999158
610,0.996856
610,1.001859
610,1.000441
610,0.998698
610,1.002999
610,1.001500
610,1.002163
610,0.998225
610,0.999776
610,1.000100
610,0.998813
610,0.998024
610,1.002078
610,0.997013
610,1.001263
610,0.995385
610,0.996927
610,0.997720
610,0.996290
610,1.000336
610,1.001433
610,0.997786
610,0.998452
610,1.001857
610,1.001694
610,0.996107
610,1.000541
610,1.001000
610,0.999320
610,1.002492
610,1.003123
610,0.999064
610,1.002406
610,0.997395
610,1.001423
610,0.998420
610,1.001595
610,0.999789
610,1.001307
610,0.999100
610,0.997700
610,1.001641
610,1.000247
610,0.997687
610,0.999760
610,0.999455
610,1.002914
610,1.001958
610,0.998951
610,1.002035
610,0.996169
610,0.996599
610,1.002246
610,0.999411
610,1.001300
610,0.999690
610,1.002326
610,0.999584
610,1.002105
610,0.998814
610,0.999707
610,0.996735
610,1.000711
610,0.999977
610,1.002308
610,0.999610
610,1.000431
610,1.000810
610,0.999488
610,1.001669
610,1.000732
610,1.001579
610,0.999900
610,1.000696
610,0.997273
610,1.000748
610,0.997433
610,1.002056
610,1.000207
610,0.998555
610,0.996680
610,1.000365
610,0.996198
610,0.998974
610,1.004315
610,1.001492
610,0.999149
610,1.002880
610,1.001264
610,1.002304
610,1.000026
610,0.998863
610,1.003474
610,1.003536
610,0.999126
610,1.003493
610,0.998695
610,1.000750
610,1.002561
610,0.999158
610,1.001050
610,1.001387
610,1.001697
610,0.998651
610,1.002267
610,1.002190
610,1.000226
610,0.999898
610,0.999539
610,0.999272
610,1.002397
610,0.997331
610,0.995019
610,1.002967
610,1.000907
610,0.998525
610,1.000740
610,0.997950
610,1.000449
610,0.998749
610,0.999841
610,0.997896
610,1.004065
610,0.998310
610,0.998626
610,1.002624
610,1.000677
610,0.999095
610,1.000150
610,0.998779
610,1.002241
610,0.999831
610,1.002230
610,1.001606
610,0.997976
610,1.001423
610,0.999792
610,1.002075
610,1.001165
610,1.000297
610,1.001154
610,1.001764
610,0.999794
610,0.998611
610,1.000569
610,0.998738
610,0.998845
610,0.998564
610,0.999222
610,0.999184
610,1.000430
610,0.998636
610,0.997773
610,0.999524
610,1.000545
610,0.999714
610,1.002967
610,1.001700
610,1.003039
610,0.999771
610,1.000054
610,0.997202
610,0.995326
610,0.997479
610,0.998936
610,0.998783
610,1.002996
610,0.999009
610,0.998265
610,0.999121
610,1.000968
610,0.995642
610,1.001181
610,0.999619
610,1.004505
610,1.000949
610,0.999607
610,1.000404
610,0.997500
610,0.997122
610,0.996213
610,1.002606
610,1.000558
610,1.003729
610,0.998756
610,1.001449
610,0.999553
610,1.002201
610,1.000202
610,1.003165
610,1.002255
610,1.001546
610,1.001664
610,0.998536
610,0.995932
610,0.999795
610,1.000526
610,0.997569
610,1.002563
610,0.999041
610,0.998245
610,1.002517
610,1.001607
610,1.001456
610,0.999218
610,0.999971
610,0.999995
610,1.004058
610,1.000641
610,0.997983
610,0.996341
610,0.999120
610,1.000990
610,0.997487
610,1.001981
610,1.002552
610,0.999963
610,0.997490
610,1.002406
610,1.000055
610,0.998890
610,0.997398
610,1.000221
610,0.998983
610,1.000756
610,1.000999
610,0.997909
610,1.001040
610,0.998887
610,0.996609
610,1.001998
610,0.998997
610,0.999998
610,0.998062
610,1.000806
610,0.999966
610,0.999328
610,1.001320
610,0.998910
610,1.003020
610,0.998284
610,0.996910
610,1.000923
610,1.002499
610,1.001897
610,1.000404
610,1.003722
610,1.002897
610,0.999343
610,1.001362
610,0.999040
610,0.997514
610,0.998982
610,0.997949
610,0.999472
610,1.003946
610,1.002145
610,1.002042
610,0.998081
610,1.003328
610,1.000311
610,1.000980
610,0.999585
610,1.001263
610,1.005050
610,1.001519
610,0.995855
610,1.002720
610,1.000398
610,1.001053
610,1.001517
610,1.002328
610,0.999173
610,1.002564
610,0.994325
610,0.998315
610,1.004478
610,0.999376
610,0.998123
610,1.000057
610,1.002316
610,1.004483
610,1.000667
610,1.000227
610,0.997753
610,0.998864
610,0.999171
610,0.995995
610,0.998928
610,1.000801
610,1.001273
610,1.000516
610,0.998147
610,1.001467
610,0.998281
610,1.000845
610,1.001639
610,1.001139
610,0.998520
610,0.998270
610,1.000877
610,0.999265
610,0.999426
610,1.004076
610,1.003001
610,1.000456
610,1.005227
610,1.002413
610,1.005583
610,1.000186
610,0.994540
610,0.998067
610,1.000218
610,1.002145
610,0.999960
610,0.998359
610,0.999311
610,1.003410
610,1.000057
610,0.999424
610,1.000107
610,0.998439
610,0.999546
610,0.998067
610,0.998523
610,1.000271
610,1.000285
610,0.999604
610,1.003786
610,1.001258
610,0.998628
610,1.004091
610,0.997535
610,1.001146
610,0.999772
610,0.996760
610,1.001724
610,1.000704
610,1.001743
610,0.999188
610,1.001271
610,1.002978
610,0.995895
610,1.003526
610,0.995388
610,0.998169
610,1.000840
610,1.003047
610,0.999938
610,1.000606
610,1.004984
610,0.996675
610,1.002700
610,0.999586
610,0.999411
610,1.000953
610,1.005260
610,1.000060
610,1.000887
610,1.000468
610,1.002633
610,1.000076
610,1.001495
610,0.998223
610,1.001357
610,0.999952
610,0.999929
610,1.007429
610,1.004438
610,1.002123
610,0.999761
610,1.000079
610,1.001302
610,1.002784
610,1.001643
610,1.001589
610,1.001027
610,0.996254
610,0.996762
610,1.001037
610,0.997798
610,0.999508
610,0.999710
610,0.998061
610,0.995645
610,0.998068
610,1.000154
610,1.001882
610,0.995111
610,1.000137
610,1.003112
610,0.999976
610,0.998507
610,1.000892
610,1.003032
610,0.999298
610,1.001166
610,1.002678
610,0.997980
610,0.999666
610,1.001983
610,1.001625
610,1.000434
610,0.998360
610,0.999320
610,1.000520
610,0.998091
610,0.997823
610,1.001795
610,0.999563
610,1.002111
610,1.001156
610,1.000325
610,0.999769
610,0.999198
610,0.997018
610,0.999571
610,1.000215
610,0.999261
610,1.000008
610,1.000500
610,1.001873
610,1.000019
610,0.998278
610,0.999649
610,0.995741
610,0.999986
610,1.001129
610,0.999369
610,0.997820
610,0.999551
610,1.000085
610,0.998634
610,0.998517
610,0.998553
610,0.999969
610,1.000882
610,0.997708
620,0.998046
620,1.000647
620,0.998510
620,1.000389
620,1.000684
620,1.002127
620,0.998132
620,1.002699
620,0.997016
620,1.001280
620,0.996978
620,0.998771
620,1.002147
620,0.999270
620,1.000259
620,0.999632
620,1.001560
620,1.000703
620,1.001012
620,0.999890
620,0.999887
620,1.000544
620,1.000516
620,1.002543
620,0.998701
620,1.004660
620,0.999615
620,0.998197
620,1.000735
620,0.997678
620,0.999107
620,1.000333
620,1.000521
620,0.999449
620,1.000555
620,1.001753
620,0.999866
620,0.998513
620,0.999363
620,0.999017
620,1.003629
620,1.000613
620,1.000469
620,0.998115
620,1.002240
620,1.000509
620,0.999476
620,0.997662
620,0.998284
620,1.001316
620,1.000555
620,1.002362
620,1.001185
620,1.002727
620,0.999185
620,1.000176
620,1.000213
620,0.997666
620,0.999326
620,1.002700
620,0.998295
620,1.001422
620,0.997166
620,1.000198
620,0.999753
620,0.996486
620,1.000106
620,1.001220
620,0.997142
620,0.999085
620,0.998613
620,0.999863
620,0.998179
620,1.000476
620,0.997655
620,0.998048
620,1.000535
620,1.001840
620,1.000098
620,1.000933
620,0.999720
620,0.999087
620,1.001617
620,0.999876
620,1.000894
620,1.002925
620,1.002820
620,1.002281
620,1.005136
620,1.000787
620,0.999802
620,0.999337
620,0.998023
620,1.002104
620,0.998621
620,1.000141
620,1.000460
620,1.000615
620,1.000740
620,1.003652
620,0.997740
620,0.999498
620,1.001181
620,0.998623
620,0.996234
620,1.000094
620,1.001394
620,1.003951
620,0.997071
620,0.999061
620,1.002275
620,0.996374
620,1.000511
620,0.998733
620,0.997666
620,1.001480
620,0.997944
620,1.001020
620,0.995851
620,0.999601
620,0.999783
620,1.001414
620,1.000850
620,1.003008
620,1.002298
620,1.002239
620,0.996739
620,1.000011
620,1.001074
620,1.001093
620,0.997421
620,1.001327
620,0.997959
620,1.003447
620,0.998288
620,0.999371
620,0.997312
620,0.997807
620,1.000386
620,0.996950
620,1.000700
620,0.998992
620,1.000611
620,1.001132
620,0.997095
620,0.997833
620,1.002823
620,0.999305
620,0.999594
620,1.003073
620,1.000921
620,1.001084
620,0.998698
620,0.997942
620,1.000616
620,1.002391
620,1.000997
620,1.001144
620,0.996452
620,1.002072
620,0.998508
620,0.998883
620,1.001123
620,1.000867
620,1.000267
620,0.999070
620,0.998063
620,1.000000
620,1.001437
620,1.001659
620,1.001493
620,0.999312
620,1.002323
620,1.001509
620,1.001294
620,0.999380
620,0.997364
620,0.998858
620,0.996777
620,1.001563
620,0.999861
620,1.000155
620,0.999878
620,1.002573
620,1.000842
620,1.002490
620,0.996660
620,0.995547
620,0.998801
620,1.002694
620,0.998976
620,0.998818
620,0.996691
620,0.998217
620,1.001792
620,1.000441
620,1.000423
620,0.998268
620,0.999075
620,1.004294
620,1.000575
620,0.998318
620,1.002418
620,0.998296
620,1.000039
620,1.002035
620,0.996633
620,1.001830
620,0.999806
620,0.996075
620,1.000933
620,1.000085
620,1.003998
620,1.001128
620,1.002281
620,1.000827
620,1.003118
620,0.998911
620,1.001881
620,1.001573
620,1.000195
620,1.000956
620,0.997453
620,1.000072
620,1.000262
620,0.995697
620,0.999662
620,0.999986
620,0.999752
620,0.997939
620,1.001808
620,1.001026
620,0.998002
620,0.999235
620,0.997715
620,1.002373
620,1.001799
620,0.997843
620,0.998609
620,0.996195
620,1.002161
620,0.998450
620,1.000619
620,1.000130
620,0.999298
620,1.003168
620,0.996989
620,1.000404
620,0.998779
620,0.998937
620,1.004298
620,1.000609
620,1.000143
620,1.001169
620,0.999340
620,1.000571
620,1.002609
620,1.002703
620,0.996801
620,1.000360
620,0.993745
620,1.000734
620,0.999619
620,0.997997
620,0.998589
620,1.001792
620,1.001573
620,1.003068
620,1.003170
620,1.001257
620,0.997814
620,0.997457
620,1.000827
620,0.998397
620,1.000860
620,1.000409
620,0.998838
620,1.001052
620,0.999286
620,0.997128
620,0.997446
620,1.001633
620,1.002497
620,0.997770
620,1.001450
620,0.998908
620,0.999835
620,0.998391
620,0.998368
620,1.002723
620,0.998390
620,1.000782
620,1.002687
620,1.000469
620,1.002581
620,1.001819
620,1.002023
620,1.002263
620,0.998331
620,1.001786
620,1.000545
620,1.000694
620,1.002146
620,0.997820
620,1.001295
620,1.000208
620,0.996583
620,0.997968
620,0.998331
620,0.996753
620,0.998062
620,1.003558
620,0.999169
620,1.000816
620,1.000415
620,0.998634
620,0.999587
620,1.001766
620,1.001087
620,0.997717
620,1.001488
620,0.999103
620,0.997860
620,1.000024
620,0.999078
620,0.998578
620,1.002569
620,1.001624
620,0.998965
620,1.002885
620,0.999183
620,1.001846
620,0.999130
620,1.000748
620,1.004373
620,1.001244
620,0.997875
620,0.999557
620,0.999080
620,0.997380
620,0.999619
620,0.999743
620,1.000087
620,0.998472
620,0.998042
620,0.999469
620,0.999015
620,0.995656
620,1.000031
620,0.999000
620,0.999064
620,0.999713
620,0.996397
620,1.000505
620,1.001095
620,1.001111
620,0.995506
620,0.999345
620,1.004910
620,0.995961
620,0.997605
620,0.999898
620,0.999885
620,0.999163
620,1.001797
620,1.000839
620,1.003446
620,1.000612
620,0.999982
620,0.998681
620,1.005671
620,1.002799
620,1.000385
620,1.001478
620,0.999915
620,0.997487
620,0.997406
620,0.996904
620,1.003060
620,0.998442
620,0.998252
620,0.999635
620,0.998242
620,0.996916
620,0.998074
620,0.997256
620,1.001279
620,0.998023
620,0.999866
620,0.999958
620,1.002211
620,1.000073
620,0.997846
620,0.999520
620,0.997390
620,0.998100
620,1.000709
620,0.998878
620,0.997850
620,0.999711
620,0.999677
620,0.999961
620,1.000501
620,0.999569
620,1.000595
620,1.003598
620,1.000298
620,1.003071
620,1.002192
620,1.003074
