throws,error
15700,0.000993357
15700,0.00147995
15700,0.000304212
15700,0.00638657
15700,0.00265606
15700,0.00220983
15800,0.0029245
15800,0.00566438
15800,0.00364976
15800,0.000701814
15800,0.00381093
15800,0.00115164
15800,0.00158825
15800,0.000829297
15800,0.0039721
15800,0.000943569
15900,0.00567199
15900,0.00286926
15900,0.00575206
15900,0.0019884
15900,0.00153503
15900,0.00375011
15900,0.00695323
15900,0.00369714
15900,0.000627074
15900,0.00481823
16000,0.00585924
16000,0.00339234
16000,0.0038698
16000,0.000129662
16000,0.00289428
16000,0.000586535
16000,0.00376963
16000,0.000766282
16000,0.000129662
16000,0.00872403
16100,0.00293316
16100,0.00388216
16100,0.0024445
16100,0.00331441
16100,0.00624049
16100,0.00157458
16100,0.000244333
16100,0.00323533
16100,0.000560666
16100,0.000481583
16200,0.000742742
16200,0.000357588
16200,0.00672379
16200,0.00208668
16200,0.00475109
16200,0.00396514
16200,0.00239324
16200,0.00224387
16200,0.00216527
16200,0.00845288
16300,0.00390487
16300,0.00234416
16300,0.00304718
16300,0.00406109
16300,0.00507811
16300,0.00577958
16300,0.00617169
16300,0.00374864
16300,0.00749806
16300,0.00101469
16400,0.00873643
16400,4.1138e-05
16400,0.00198205
16400,0.00671324
16400,0.00532042
16400,0.00834825
16400,0.0025985
16400,0.00422887
16400,0.0017445
16400,0.000118775
16500,0.00585924
16500,0.00116287
16500,0.00826214
16500,0.00107495
16500,0.00316919
16500,0.00223244
16500,0.00115211
16500,0.000534784
16500,0.00377576
16500,0.00176944
16600,0.000123451
16600,0.00279119
16600,0.00687316
16600,0.00746997
16600,0.00418861
16600,0.00112057
16600,0.00133387
16600,0.00556924
16600,0.00158077
16600,0.00547573
16700,0.00656819
16700,0.000369824
16700,0.00420469
16700,0.00351851
16700,0.000903518
16700,0.00626322
16700,0.0031373
16700,0.0013075
16700,0.00572953
16700,0.000850046
16800,0.00138774
16800,0.000885898
16800,0.00381296
16800,0.000554076
16800,0.00411611
16800,0.00729921
16800,0.000279593
16800,0.00237299
16800,0.004874
16800,0.00699606
16900,0.000585467
16900,0.000359448
16900,0.00194158
16900,0.00518118
16900,0.0017909
16900,0.00111284
16900,0.00280482
16900,0.000660807
16900,0.00837995
16900,0.00156488
17000,0.000541593
17000,0.00421152
17000,0.000132475
17000,0.000806543
17000,0.000357164
17000,0.0103933
17000,0.00125592
17000,0.00233911
17000,0.00125592
17000,0.00155551
17100,0.00113985
17100,0.00258307
17100,0.0055329
17100,0.00173552
17100,0.0028524
17100,0.000693104
17100,0.00578478
17100,0.0028524
17100,0.00250861
17100,0.0041467
17200,0.00406018
17200,0.00191344
17200,0.00524459
17200,0.0040086
17200,0.00124721
17200,0.00272772
17200,0.00208394
17200,0.00415665
17200,0.00275017
17200,0.000677451
17300,0.000911745
17300,0.000339416
17300,0.00320972
17300,0.00225295
17300,0.00608003
17300,0.00578564
17300,0.00282528
17300,0.00814077
17300,0.0021629
17300,0.00144338
17400,0.0024095
17400,0.00570236
17400,0.00139558
17400,0.00292172
17400,0.00262902
17400,0.00189728
17400,0.0033713
17400,0.00344448
17400,0.000872831
17400,0.00117606
17500,0.00760072
17500,0.000761605
17500,0.00105263
17500,0.0070961
17500,0.00301706
17500,0.00454495
17500,0.00156193
17500,0.00243968
17500,0.000329743
17500,0.00112539
17600,0.00151865
17600,0.00441238
17600,0.0062933
17600,0.00354426
17600,0.00339957
17600,0.00130162
17600,0.00325489
17600,0.000505847
17600,0.000362271
17600,0.00369006
17700,0.00693826
17700,0.00622575
17700,0.000104485
17700,0.00103963
17700,0.00240639
17700,0.00334837
17700,0.00132737
17700,0.00168704
17700,0.00283799
17700,0.00290993
17800,0.00557312
17800,0.00464323
17800,0.00157991
17800,0.00392792
17800,0.00893504
17800,0.00607383
17800,0.00206813
17800,0.005287
17800,0.000936139
17800,0.00401194
17900,0.00296097
17900,0.00580619
17900,0.00203627
17900,0.00353001
17900,0.00287175
17900,0.00381453
17900,0.00331662
17900,0.00130688
17900,0.00450776
17900,0.0030321
18000,0.00310055
18000,0.00630727
18000,0.00015328
18000,0.00189805
18000,0.00111996
18000,0.00048334
18000,0.00284123
18000,0.00574139
18000,0.00225173
18000,0.00147364
18100,0.00459304
18100,0.000513041
18100,0.000682819
18100,0.00124558
18100,0.00504419
18100,0.00276407
18100,0.00117523
18100,0.00304545
18100,0.00135718
18100,0.000231662
18200,0.00106662
18200,0.0068032
18200,0.00309541
18200,0.00827232
18200,0.00543949
18200,0.000332541
18200,0.00271112
18200,0.00393491
18200,0.000402499
18200,0.00187162
18300,0.00255945
18300,0.000919349
18300,0.0027979
18300,0.0101034
18300,0.000710621
18300,0.00346393
18300,0.00126723
18300,0.00175426
18300,0.00585924
18300,0.000193866
18400,2.25728e-05
18400,0.00112974
18400,0.000669405
18400,9.17706e-05
18400,0.00708075
18400,0.0104022
18400,0.00129219
18400,2.25728e-05
18400,0.00119894
18400,0.00196011
18500,0.00276217
18500,0.00398256
18500,0.00425785
18500,0.00558395
18500,0.00343197
18500,0.0041202
18500,0.00166099
18500,0.00207393
18500,0.0108146
18500,0.00267491
18600,0.0013284
18600,0.00106748
18600,0.00529872
18600,0.000438504
18600,0.0039981
18600,0.00461418
18600,0.00687316
18600,0.00449017
18600,0.00106748
18600,0.00269748
18700,0.00211442
18700,0.00545071
18700,0.00135805
18700,0.00320382
18700,0.00537523
18700,0.00218251
18700,0.00688056
18700,0.00517836
18700,0.00353686
18700,0.00401347
18800,0.00531547
18800,0.00267614
18800,0.00192919
18800,0.00579151
18800,0.00694088
18800,0.000236055
18800,0.00281159
18800,0.00280962
18800,0.00477366
18800,0.0032837
18900,0.00282772
18900,0.000742742
18900,0.000136438
18900,0.000608008
18900,0.00148037
18900,0.00404373
18900,0.00397637
18900,0.000200398
18900,0.0051182
18900,6.56636e-05
19000,3.78691e-05
19000,0.000439945
19000,0.00312045
19000,0.000163169
19000,0.000372932
19000,0.00908457
19000,0.00566693
19000,0.000364207
19000,0.000909033
19000,0.000104882
19100,0.00593989
19100,0.0085397
19100,0.00392605
19100,0.00933964
19100,0.00547326
19100,0.00545927
19100,0.00352608
19100,0.000340303
19100,0.0073258
19100,0.00245949
19200,0.00322585
19200,0.00243008
19200,0.00859733
19200,0.000222503
19200,0.00010907
19200,0.00833208
19200,0.00154879
19200,0.00154879
19200,0.00680684
19200,0.00426769
19300,0.00473773
19300,0.00350864
19300,0.00506759
19300,0.00146354
19300,0.00126562
19300,0.000737856
19300,0.00271698
19300,0.00269263
19300,0.00476208
19300,0.00205727
19400,4.75411e-05
19400,0.00444481
19400,0.00234462
19400,0.000871292
19400,0.00369342
19400,0.00149142
19400,0.00326346
19400,1.80899e-05
19400,0.0046417
19400,0.000674399
19500,0.00262902
19500,0.00220276
19500,0.00354314
19500,0.00347785
19500,0.000700988
19500,0.00683866
19500,0.000635693
19500,0.00194158
19500,0.000700988
19500,0.00733022
19600,0.00271564
19600,0.00518416
19600,0.00291052
19600,0.00102665
19600,0.000857228
19600,0.00343021
19600,0.00537905
19600,0.00375502
19600,0.0055994
19600,0.00631397
19700,0.00577442
19700,0.00217525
19700,0.00331843
19700,0.00256304
19700,0.00331843
19700,0.00383548
19700,0.000216116
19700,0.000688724
19700,0.000430199
19700,0.00159356
19800,0.00399439
19800,0.00399439
19800,0.00598785
19800,0.004944
19800,0.00495897
19800,0.00264399
19800,0.0027726
19800,0.0066309
19800,0.00115001
19800,0.00134292
19900,0.000996617
19900,3.68887e-05
19900,3.68887e-05
19900,0.0024584
19900,0.000484762
19900,0.00469777
19900,0.00112458
19900,0.00149868
19900,0.0024584
19900,0.000986822
20000,6.60004e-05
20000,0.00146189
20000,0.0026078
20000,0.00159389
20000,0.000829944
20000,0.00566358
20000,0.00381738
20000,0.000893606
20000,0.00445868
20000,0.00362639
20100,0.00364216
20100,0.000854966
20100,0.00541582
20100,0.000728275
20100,0.00883647
20100,0.00212226
20100,0.00110835
20100,0.0030087
20100,0.00224895
20100,0.00465568
20200,0.00309126
20200,0.000822116
20200,0.000885147
20200,0.0015785
20200,0.00227184
20200,0.00624284
20200,0.00170456
20200,0.00466164
20200,0.00977261
20200,0.000759084
20300,0.00147914
20300,0.000350154
20300,0.00718676
20300,0.00397761
20300,0.00886986
20300,9.92698e-05
20300,0.00154186
20300,0.00146876
20300,0.00648645
20300,0.00310989
20400,0.0048135
20400,0.00106868
20400,0.00461097
20400,0.00361235
20400,0.00593695
20400,0.0011158
20400,0.000928558
20400,0.00119351
20400,0.000616489
20400,0.00835579
20500,0.00103489
20500,0.00474127
20500,0.00525831
20500,0.0017802
20500,0.000227466
20500,0.00865416
20500,0.00128332
20500,0.00103489
20500,0.00188425
20500,0.00182214
20600,0.00307789
20600,0.000852813
20600,0.00390638
20600,0.00165631
20600,0.0016813
20600,0.00186673
20600,0.00134727
20600,0.00375778
20600,0.000852813
20600,0.000197919
20700,0.00465883
20700,0.00364491
20700,0.000722239
20700,0.000599221
20700,0.00256751
20700,0.000815489
20700,0.00204567
20700,0.0037977
20700,0.00742674
20700,0.00106153
20800,0.0047574
20800,1.72499e-05
20800,0.00824656
20800,0.00163551
20800,0.00114581
20800,0.00118031
20800,0.00766893
20800,0.00417976
20800,0.00200279
20800,0.00218643
20900,0.0010857
20900,0.00163399
20900,0.000680993
20900,0.00474094
20900,0.00754328
20900,0.00287413
20900,0.00632487
20900,0.00561556
20900,0.00236503
20900,0.00305689
21000,0.00359911
21000,0.00113006
21000,0.00288835
21000,0.0081632
21000,0.000628218
21000,0.00171957
21000,0.00281091
21000,0.00191826
21000,0.00385844
21000,0.00610176
21100,0.00150262
21100,0.00264914
21100,0.00391634
21100,0.00108022
21100,0.00186468
21100,0.00180433
21100,0.00422998
21100,0.000476786
21100,0.00252845
21100,0.0012009
21200,0.00724059
21200,0.00627965
21200,0.00399035
21200,0.00140783
21200,0.0012948
21200,0.00272912
21200,0.00459801
21200,0.00206848
21200,0.0073607
21200,0.000814329
21300,0.00304746
21300,0.000716175
21300,0.00179444
21300,0.000596622
21300,0.00818824
21300,0.00274858
21300,0.000178187
21300,0.000656399
21300,0.00358545
21300,0.000718461
21400,0.0025274
21400,0.000625952
21400,0.00217042
21400,0.000147512
21400,0.00080198
21400,3.098e-05
21400,0.000685449
21400,0.00223238
21400,0.000980472
21400,0.00550472
21500,0.0103672
21500,0.00366808
21500,0.000114857
21500,0.00278694
21500,0.00219474
21500,0.00384575
21500,0.00414185
21500,0.00159537
21500,0.000647841
21500,0.00183225
21600,0.00444453
21600,3.53872e-05
21600,0.000389065
21600,0.000271172
21600,0.00515189
21600,0.00439741
21600,0.00587107
21600,0.00439741
21600,0.00208668
21600,0.00114354
21700,0.000461174
21700,0.00628641
21700,0.00429147
21700,0.00147509
21700,0.000947017
21700,0.00134129
21700,0.00558231
21700,0.000637198
21700,0.0035287
21700,0.00335268
21800,0.00428229
21800,0.00293897
21800,0.00348564
21800,0.00132463
21800,0.00194607
21800,0.00138304
21800,9.8119e-05
21800,0.000661152
21800,0.00120782
21800,0.00494577
21900,0.00693129
21900,0.000245333
21900,0.00321041
21900,0.000942998
21900,0.00231277
21900,0.00187322
21900,0.0027453
21900,0.00318486
21900,0.0045476
21900,0.00297786
22000,0.00267614
22000,0.0017802
22000,0.00189595
22000,0.00206957
22000,0.00400726
22000,0.00499112
22000,0.000882031
22000,0.00172232
22000,0.00588929
22000,0.00172232
22100,0.00182635
22100,0.00428059
22100,0.00188397
22100,0.00153829
22100,0.00808302
22100,0.00424609
22100,0.000478151
22100,1.72499e-05
22100,0.00101978
22100,0.00493744
22200,0.00293423
22200,0.000162839
22200,0.00385188
22200,0.00222755
22200,0.00698786
22200,0.00144305
22200,0.00482688
22200,0.00159667
22200,0.00459747
22200,0.00367982
22300,0.00276225
22300,0.00578833
22300,0.00310482
22300,0.00545957
22300,0.000820985
22300,0.00104937
22300,0.000935177
22300,0.00247677
22300,0.00316192
22300,0.000948989
22400,0.00472242
22400,0.00363322
22400,0.00438137
22400,0.00562265
22400,0.00675947
22400,0.00494978
22400,0.000904845
22400,0.00438137
22400,0.00420163
22400,0.00267614
22500,0.00245926
22500,0.00331276
22500,0.00172829
22500,0.000143809
22500,0.000252309
22500,0.000709694
22500,0.00155384
22500,8.25442e-05
22500,0.00291664
22500,0.00302514
22600,0.000506957
22600,0.00123935
22600,8.49137e-08
22600,0.00523935
22600,0.00214093
22600,0.00197175
22600,0.00129586
22600,0.00608459
22600,0.000112761
22600,0.000112591
22700,0.00462956
22700,0.000923334
22700,0.00126417
22700,8.1986e-05
22700,0.00378821
22700,0.00232988
22700,0.000591092
22700,0.000138076
22700,0.00148853
22700,0.000642884
22800,0.000227738
22800,0.00329042
22800,0.00346668
22800,0.00446314
22800,0.00139173
22800,0.00228523
22800,0.00173552
22800,0.000283582
22800,0.00369006
22800,0.00179137
22900,0.00464916
22900,0.00103516
22900,0.00370396
22900,0.00168924
22900,0.000868357
22900,0.000744042
22900,0.00198036
22900,0.00481596
22900,0.000688442
22900,0.00898595
23000,6.40915e-05
23000,0.00421596
23000,0.00128197
23000,0.000340883
23000,0.00117126
23000,0.000157342
23000,0.00183556
23000,0.0052503
23000,0.00126451
23000,0.000876999
23100,0.00370962
23100,0.000920347
23100,0.00510936
23100,0.00654244
23100,0.000975465
23100,0.00668602
23100,0.00224319
23100,0.00398521
23100,3.84493e-05
23100,0.000182025
23200,0.00904234
23200,0.00149482
23200,0.00363518
23200,0.00100089
23200,0.00300543
23200,0.00130412
23200,0.00124924
23200,0.00308637
23200,0.00127529
23200,0.000506957
23300,0.00290838
23300,0.00301768
23300,0.00517915
23300,0.000479635
23300,0.00170618
23300,0.00228294
23300,0.00181548
23300,0.00670922
23300,1.21746e-05
23300,0.00343049
23400,0.00373717
23400,0.00611139
23400,0.00556727
23400,0.000180486
23400,0.000853341
23400,0.00417247
23400,0.00028931
23400,0.00215923
23400,0.00531512
23400,0.000309222
23500,0.00308053
23500,0.00174153
23500,0.00482981
23500,0.00342112
23500,0.00531744
23500,0.00248454
23500,0.00049538
23500,0.00363784
23500,0.00352948
23500,0.000100604
23600,0.00261104
23600,0.00358215
23600,0.000506957
23600,0.00159712
23600,0.00445652
23600,0.00175898
23600,0.00375516
23600,0.00255709
23600,0.000356256
23600,0.00358215
23700,0.00295819
23700,0.00682626
23700,0.00156139
23700,0.00209179
23700,0.00140022
23700,0.00101733
23700,0.00199117
23700,0.000426373
23700,0.000694989
23700,0.00371031
23800,0.00216792
23800,0.00302134
23800,0.00211442
23800,0.00232841
23800,0.00634072
23800,0.00066745
23800,0.000560455
23800,0.000295505
23800,0.00393079
23800,0.00516124
23900,0.00287592
23900,0.00223835
23900,0.00186543
23900,0.000533594
23900,0.00586096
23900,0.000267226
23900,0.00426103
23900,0.00681988
23900,0.00452912
23900,0.00175717
24000,0.0030475
24000,0.0066079
24000,0.00215156
24000,0.000713231
24000,0.00262309
24000,0.000925437
24000,0.000394921
24000,0.000294751
24000,0.000660179
24000,0.00193342
24100,0.00195982
24100,0.00190699
24100,0.000586205
24100,0.00766563
24100,0.000850362
24100,0.00676749
24100,0.000523257
24100,0.00116735
24100,0.00518255
24100,0.00206549
24200,0.00224319
24200,0.00154496
24200,0.0072798
24200,0.00119093
24200,0.00124354
24200,0.00259722
24200,0.000559571
24200,0.000559571
24200,0.000966212
24200,0.00487385
24300,0.000305191
24300,0.000218776
24300,0.00465412
24300,0.00103874
24300,0.00103874
24300,0.000200398
24300,0.000724365
24300,0.00179068
24300,0.00121431
24300,0.00257663
24400,0.00113314
24400,0.00272832
24400,0.00392851
24400,0.0047337
24400,0.00460687
24400,0.00108096
24400,0.00246741
24400,0.0012375
24400,0.000119226
24400,0.00199778
24500,0.00206551
24500,0.00430017
24500,0.00276761
24500,0.00206551
24500,0.00396289
24500,0.00063688
24500,0.0064574
24500,0.000584911
24500,0.00185763
24500,0.00458652
24600,0.00283605
24600,0.00109753
24600,0.00523815
24600,0.000114135
24600,0.000869261
24600,0.00239147
24600,0.00606627
24600,0.00304308
24600,0.000610473
24600,0.00475109
24700,0.00388336
24700,0.000652876
24700,0.00084202
24700,0.00204468
24700,0.000790472
24700,0.00347098
24700,0.00331633
24700,0.00219932
24700,0.00187298
24700,3.42983e-05
24800,0.00153376
24800,0.00180336
24800,0.00312531
24800,0.00395965
24800,0.00293284
24800,0.00487088
24800,0.00118727
24800,0.000314487
24800,0.00272748
24800,0.00221408
24900,0.00472552
24900,0.00621718
24900,0.00279119
24900,0.00222872
24900,0.00380511
24900,0.00452099
24900,0.00263779
24900,0.00835604
24900,0.00498996
24900,0.00171738
25000,0.00361366
25000,0.000766282
25000,0.00412296
25000,0.00167834
25000,4.85911e-05
25000,0.00167834
25000,0.000761605
25000,0.00575738
25000,0.000511634
25000,0.00356741
25100,0.00459045
25100,0.00240983
25100,0.000583666
25100,0.00175038
25100,0.00661952
25100,0.00185183
25100,0.000735846
25100,0.00611287
25100,0.00611225
25100,0.00479398
25200,0.00363612
25200,0.00313428
25200,0.00606134
25200,0.00252797
25200,0.00232246
25200,0.00323192
25200,0.00247404
25200,0.000658534
25200,0.00752658
25200,0.00136248
25300,2.88635e-05
25300,0.000575045
25300,0.000776347
25300,0.00189091
25300,0.00097765
25300,0.00153123
25300,0.00984237
25300,0.000582446
25300,0.00158896
25300,0.00243709
25400,0.00731294
25400,0.00335286
25400,0.00375388
25400,0.00361486
25400,0.00226142
25400,0.0030521
25400,0.00251206
25400,0.0038655
25400,0.00150951
25400,0.00365363
25500,0.00337799
25500,0.000316903
25500,0.00158047
25500,0.00088144
25500,0.00362764
25500,0.000332199
25500,0.00221428
25500,0.00282875
25500,0.00011718
25500,0.00133082
25600,0.00413768
25600,0.00299375
25600,0.00973864
25600,0.00150168
25600,0.000705901
25600,0.00224771
25600,0.00217878
25600,0.000736441
25600,0.00682342
25600,5.93341e-05
25700,0.0045216
25700,0.00353075
25700,0.00489146
25700,0.00404924
25700,0.00323349
25700,0.00491793
25700,0.000333559
25700,0.00221617
25700,0.00293624
25700,0.000878525
25800,0.00472418
25800,0.00272772
25800,0.00766276
25800,0.0067251
25800,0.000282649
25800,0.00109916
25800,0.00368782
25800,0.00134591
25800,0.00176316
25800,0.00129656
25900,0.00480844
25900,0.00354873
25900,0.00320461
25900,0.00104158
25900,0.00404033
25900,0.000500819
25900,0.00703908
25900,0.000992417
25900,0.00176053
25900,3.9939e-05
26000,0.00153534
26000,0.000864224
26000,0.00354314
26000,0.00065387
26000,0.00599168
26000,1.72499e-05
26000,0.00184364
26000,0.00359211
26000,0.00550197
26000,0.00334726
26100,0.00297051
26100,0.000872831
26100,0.00234686
26100,0.0032632
26100,0.00054188
26100,0.00311685
26100,0.00317617
26100,0.00141998
26100,0.00155579
26100,0.000872831
26200,0.00405453
26200,0.00157609
26200,0.00429752
26200,0.00094433
26200,0.00269382
26200,0.00692837
26200,0.000604151
26200,0.00527608
26200,0.000701345
26200,0.00124253
26300,0.00275812
26300,0.00590765
26300,1.37019e-06
26300,0.00401684
26300,0.00537512
26300,0.00397117
26300,0.00697272
26300,0.000872789
26300,0.00135691
26300,0.00121167
26400,0.00306308
26400,0.000699872
26400,0.00214563
26400,0.00233854
26400,0.00190448
26400,0.00253146
26400,0.00137396
26400,0.00320666
26400,0.00209851
26400,0.00214563
26500,0.000958469
26500,0.00278425
26500,0.00134284
26500,0.00221262
26500,0.00826158
26500,0.00552291
26500,0.00307253
26500,0.00288034
26500,0.00355793
26500,0.0027362
26600,0.00246074
26600,0.00174275
26600,0.00136855
26600,0.00222141
26600,0.0028524
26600,0.00156001
26600,0.000124028
26600,0.00199081
26600,6.74364e-05
26600,0.00480619
26700,0.000292366
26700,0.00442863
26700,0.0016628
26700,0.00310589
26700,0.00520411
26700,0.00423789
26700,0.00143685
26700,0.00991262
26700,0.000435427
26700,0.00180586
26800,0.00254984
26800,0.00144091
26800,0.00129838
26800,0.00106084
26800,0.00511532
26800,0.00182098
26800,0.000300695
26800,0.00159966
26800,0.00174219
26800,0.000110659
26900,0.000577956
26900,0.00587918
26900,0.00232925
26900,0.000530624
26900,0.000463355
26900,0.00393855
26900,0.00251858
26900,0.000984011
26900,0.00706248
26900,0.0016666
27000,0.00609503
27000,0.00161511
27000,0.00545844
27000,0.00260541
27000,0.000129701
27000,0.00343069
27000,0.0042559
27000,0.0004598
27000,0.000931371
27000,0.00385511
27100,0.000127313
27100,0.00132916
27100,0.000127313
27100,0.00212787
27100,0.00443004
27100,0.00555763
27100,0.000315245
27100,0.00250374
27100,0.00289931
27100,0.00114123
27200,0.00425178
27200,0.00186446
27200,0.00148997
27200,0.000506957
27200,0.00682634
27200,0.000101576
27200,0.000553768
27200,8.56649e-05
27200,0.00361235
27200,0.0033783
27300,0.000962165
27300,0.00150969
27300,0.000589055
27300,0.00309541
27300,0.00590588
27300,0.00426138
27300,0.00231469
27300,0.00309541
27300,0.000169305
27300,0.000903387
27400,0.000971643
27400,0.00868543
27400,0.00107297
27400,0.00125045
27400,0.00362035
27400,0.00056182
27400,0.00404697
27400,0.000515352
27400,0.000933569
27400,0.000553426
27500,0.00132188
27500,6.7111e-05
27500,0.0103919
27500,0.000113411
27500,0.00289606
27500,0.00109038
27500,0.0016413
27500,0.00821584
27500,0.00572034
27500,0.000669006
27600,0.00166025
27600,0.00138445
27600,0.000277284
27600,0.00608891
27600,0.00166025
27600,0.00143058
27600,0.00525854
27600,0.00405911
27600,0.00401397
27600,0.00484335
27700,0.000897663
27700,0.000300113
27700,0.00144925
27700,0.00135732
27700,0.00324189
27700,0.00108152
27700,0.00131135
27700,0.00323922
27700,0.000573228
27700,0.0025957
27800,0.00233264
27800,0.00315704
27800,0.00366716
27800,4.26424e-05
27800,0.00101076
27800,0.000140558
27800,0.00114184
27800,0.00251584
27800,0.00123344
27800,0.00302596
27900,0.00248219
27900,0.00249212
27900,0.00302982
27900,0.0014782
27900,0.00622433
27900,2.77812e-05
27900,0.003258
27900,0.00316673
27900,0.0039981
27900,0.000301596
28000,0.00323533
28000,0.000902701
28000,0.00623654
28000,0.00509971
28000,0.000825267
28000,0.00390391
28000,0.00481337
28000,0.00299445
28000,0.00299445
28000,0.00849667
28100,0.00220612
28100,0.00422804
28100,0.000875029
28100,0.000376607
28100,0.00084679
28100,0.000620235
28100,0.00229674
28100,0.00386556
28100,0.000467229
28100,0.000438991
28200,3.48467e-05
28200,0.00278902
28200,0.00206661
28200,0.00122936
28200,0.000576651
28200,0.00247296
28200,0.00599469
28200,0.0004412
28200,0.000215448
28200,0.000145755
28300,0.0026199
28300,0.00034949
28300,0.00329476
28300,0.00176508
28300,0.00502853
28300,0.000664425
28300,0.00306981
28300,0.00194504
28300,0.00140515
28300,0.000259508
28400,0.00334863
28400,0.006111
28400,0.00312447
28400,0.00476603
28400,0.00579718
28400,0.00104495
28400,0.000613852
28400,0.00173466
28400,0.00395905
28400,0.00505226
28500,0.000439945
28500,0.00295536
28500,0.00112368
28500,0.00411691
28500,0.0067838
28500,0.00334382
28500,0.000498232
28500,0.00432668
28500,0.00228523
28500,0.00313406
28600,0.000506957
28600,0.0026984
28600,0.00136283
28600,0.00114024
28600,0.00243129
28600,0.00167447
28600,0.00188704
28600,0.00313357
28600,0.00145187
28600,0.00518144
28700,4.75895e-05
28700,0.00412905
28700,0.00364105
28700,0.00421133
28700,0.0060367
28700,0.000129866
28700,0.00199959
28700,0.00123896
28700,0.00470578
28700,0.00123896
28800,0.000996173
28800,0.00156799
28800,0.00333929
28800,0.000241699
28800,0.002013
28800,0.0029414
28800,0.00179195
28800,0.000639587
28800,0.000418538
28800,0.00616871
28900,0.00515433
28900,0.00374452
28900,0.00114578
28900,0.00207097
28900,0.00599202
28900,0.0052865
28900,0.00330456
28900,0.0022472
28900,0.00370046
28900,0.000705213
29000,0.00485353
29000,0.000458948
29000,0.00230295
29000,0.00173629
29000,0.00146876
29000,0.00269809
29000,0.00190781
29000,0.00529258
29000,0.00462991
29000,0.00292172
29100,0.00161511
29100,0.00205265
29100,0.00175394
29100,0.00153517
29100,0.000214983
29100,0.000477506
29100,0.0015276
29100,0.00311032
29100,0.00175394
29100,0.00249776
29200,0.00254533
29200,0.00133544
29200,0.00629528
29200,0.00267614
29200,0.000550561
29200,0.00560864
29200,0.00473655
29200,0.00264356
29200,0.00181508
29200,0.00168427
29300,0.00290428
29300,0.000601152
29300,0.000224498
29300,0.00359957
29300,0.000963238
29300,0.00133989
29300,0.00244072
29300,0.00194827
29300,0.00364302
29300,0.00417893
29400,0.0027411
29400,0.0108574
29400,0.00691646
29400,0.00477655
29400,0.00170172
29400,0.00700308
29400,0.00475109
29400,0.000662344
29400,0.00063688
29400,0.000377035
29500,0.00434862
29500,0.00288115
29500,0.00406771
29500,1.06098e-05
29500,0.00324766
29500,0.00201794
29500,0.0034203
29500,0.00421914
29500,0.00629085
29500,0.000205194
29600,0.00459337
29600,0.00276217
29600,0.00388056
29600,0.00244263
29600,0.0029588
29600,0.00366548
29600,0.00287277
29600,0.000396354
29600,0.00833566
29600,0.0014963
29700,0.00164301
29700,0.00198597
29700,0.00198597
29700,0.00487323
29700,0.0027726
29700,0.00138579
29700,0.00281547
29700,0.00117144
29700,0.000314042
29700,0.000614132
29800,0.00466291
29800,0.00200237
29800,0.00140421
29800,0.0012333
29800,0.0002506
29800,0.000133935
29800,0.00559137
29800,0.00197116
29800,0.0010624
29800,0.00192843
29900,0.00120958
29900,0.00402816
29900,0.00551857
29900,0.00112441
29900,0.00542532
29900,0.00551049
29900,0.0016435
29900,0.00505016
29900,0.00236741
29900,0.00287033
30000,0.000464516
30000,0.00038431
30000,0.00369473
30000,0.000719164
30000,0.000252309
30000,0.000256986
30000,0.00483597
30000,0.00692027
30000,0.00279879
30000,0.00556215
30100,0.00217911
30100,0.000190998
30100,0.00217782
30100,0.00260212
30100,0.000698602
30100,0.000402499
30100,0.00505553
30100,0.00243291
30100,0.000570408
30100,0.000190998
30200,0.00337179
30200,0.00139025
30200,0.00080001
30200,0.00122161
30200,0.00307873
30200,0.000378408
30200,0.0032453
30200,0.00164322
30200,0.000253996
30200,0.000926491
30300,0.00754008
30300,0.00409976
30300,0.00459861
30300,0.00102681
30300,0.000359884
30300,0.000401905
30300,0.0019933
30300,0.00190926
30300,0.00250296
30300,0.000396496
30400,0.00276863
30400,0.000749529
30400,0.0035138
30400,0.00817152
30400,0.00200602
30400,0.00347192
30400,0.00246673
30400,0.00150342
30400,0.000749529
30400,0.000925786
30500,0.00574603
30500,0.00102878
30500,0.000265335
30500,0.0017802
30500,0.0052748
30500,0.00449366
30500,0.00464862
30500,0.000277357
30500,0.00022359
30500,0.00452338
30600,0.0052504
30600,9.0866e-05
30600,0.000366834
30600,0.00232246
30600,0.00519349
30600,0.00103258
30600,0.00321155
30600,0.000715003
30600,0.00104788
30600,0.00244729
30700,0.00301611
30700,0.00649989
30700,0.00206222
30700,0.00635692
30700,0.00274872
30700,0.00328788
30700,0.000218831
30700,0.00094243
30700,0.000426199
30700,0.00222811
30800,0.00147731
30800,9.35679e-05
30800,0.00641843
30800,0.00238677
30800,0.000485177
30800,0.00304819
30800,0.000713652
30800,0.00036116
30800,0.00302863
30800,0.000898567
30900,0.00182113
30900,0.00625508
30900,0.000420159
30900,0.00386518
30900,0.00394759
30900,0.0016813
30900,0.000568765
30900,0.00143407
30900,0.00308228
30900,0.00357674
31000,0.00543563
31000,0.00284808
31000,0.001177
31000,0.00194449
31000,0.00231414
31000,0.00372348
31000,0.00232703
31000,0.00540745
31000,0.00368241
31000,0.00309451
31100,0.0022565
31100,3.61453e-05
31100,0.00176522
31100,0.0018471
31100,0.00282008
31100,0.0058183
31100,0.00269726
31100,0.00381223
31100,0.000209496
31100,0.00482615
