time,x1,p1,x2,p2
4.683000,-0.029455,1.001911,-0.028885,0.999568
4.684000,-0.028453,1.001941,-0.027885,0.999597
4.685000,-0.027451,1.001969,-0.026886,0.999625
4.686000,-0.026449,1.001997,-0.025886,0.999652
4.687000,-0.025447,1.002023,-0.024886,0.999678
4.688000,-0.024445,1.002049,-0.023887,0.999703
4.689000,-0.023443,1.002073,-0.022887,0.999727
4.690000,-0.022441,1.002097,-0.021887,0.999750
4.691000,-0.021439,1.002119,-0.020887,0.999771
4.692000,-0.020437,1.002140,-0.019887,0.999792
4.693000,-0.019435,1.002161,-0.018888,0.999812
4.694000,-0.018433,1.002180,-0.017888,0.999831
4.695000,-0.017431,1.002199,-0.016888,0.999849
4.696000,-0.016428,1.002216,-0.015888,0.999866
4.697000,-0.015426,1.002233,-0.014888,0.999882
4.698000,-0.014424,1.002248,-0.013888,0.999897
4.699000,-0.013422,1.002262,-0.012888,0.999910
4.700000,-0.012419,1.002276,-0.011889,0.999923
4.701000,-0.011417,1.002288,-0.010889,0.999935
4.702000,-0.010415,1.002300,-0.009889,0.999946
4.703000,-0.009413,1.002310,-0.008889,0.999956
4.704000,-0.008410,1.002319,-0.007889,0.999965
4.705000,-0.007408,1.002328,-0.006889,0.999973
4.706000,-0.006406,1.002335,-0.005889,0.999980
4.707000,-0.005403,1.002342,-0.004889,0.999986
4.708000,-0.004401,1.002347,-0.003889,0.999990
4.709000,-0.003399,1.002352,-0.002889,0.999994
4.710000,-0.002396,1.002355,-0.001889,0.999997
4.711000,-0.001394,1.002357,-0.000889,0.999999
4.712000,-0.000391,1.002359,0.000111,1.000000
4.713000,0.000611,1.002359,0.001111,1.000000
4.714000,0.001613,1.002358,0.002111,0.999999
4.715000,0.002616,1.002357,0.003111,0.999997
4.716000,0.003618,1.002354,0.004111,0.999994
4.717000,0.004620,1.002351,0.005111,0.999989
4.718000,0.005623,1.002346,0.006111,0.999984
4.719000,0.006625,1.002340,0.007111,0.999978
4.720000,0.007627,1.002334,0.008111,0.999971
4.721000,0.008630,1.002326,0.009111,0.999963
4.722000,0.009632,1.002318,0.010111,0.999954
4.723000,0.010634,1.002308,0.011111,0.999944
4.724000,0.011637,1.002297,0.012111,0.999933
4.725000,0.012639,1.002286,0.013111,0.999921
4.726000,0.013641,1.002273,0.014111,0.999907
4.727000,0.014643,1.002259,0.015111,0.999893
4.728000,0.015646,1.002245,0.016111,0.999878
4.729000,0.016648,1.002229,0.017110,0.999862
4.730000,0.017650,1.002212,0.018110,0.999845
4.731000,0.018652,1.002195,0.019110,0.999827
4.732000,0.019655,1.002176,0.020110,0.999808
4.733000,0.020657,1.002156,0.021110,0.999788
4.734000,0.021659,1.002136,0.022109,0.999767
4.735000,0.022661,1.002114,0.023109,0.999745
4.736000,0.023663,1.002091,0.024109,0.999721
4.737000,0.024665,1.002068,0.025109,0.999697
4.738000,0.025667,1.002043,0.026108,0.999672
4.739000,0.026669,1.002017,0.027108,0.999646
4.740000,0.027671,1.001991,0.028108,0.999619
4.741000,0.028673,1.001963,0.029107,0.999591
4.742000,0.029675,1.001934,0.030107,0.999562
4.743000,0.030677,1.001905,0.031106,0.999532
4.744000,0.031679,1.001874,0.032106,0.999501
4.745000,0.032681,1.001842,0.033105,0.999468
4.746000,0.033683,1.001810,0.034105,0.999435
4.747000,0.034685,1.001776,0.035104,0.999401
4.748000,0.035687,1.001741,0.036103,0.999366
4.749000,0.036688,1.001706,0.037103,0.999330
4.750000,0.037690,1.001669,0.038102,0.999293
4.751000,0.038692,1.001631,0.039101,0.999255
4.752000,0.039693,1.001593,0.040100,0.999216
4.753000,0.040695,1.001553,0.041100,0.999176
4.754000,0.041696,1.001512,0.042099,0.999135
4.755000,0.042698,1.001471,0.043098,0.999092
4.756000,0.043699,1.001428,0.044097,0.999049
4.757000,0.044701,1.001384,0.045096,0.999005
4.758000,0.045702,1.001339,0.046095,0.998960
4.759000,0.046704,1.001294,0.047094,0.998914
4.760000,0.047705,1.001247,0.048093,0.998867
4.761000,0.048706,1.001199,0.049091,0.998819
4.762000,0.049707,1.001151,0.050090,0.998770
4.763000,0.050708,1.001101,0.051089,0.998720
4.764000,0.051710,1.001050,0.052088,0.998669
4.765000,0.052711,1.000998,0.053086,0.998616
4.766000,0.053712,1.000946,0.054085,0.998563
4.767000,0.054713,1.000892,0.055083,0.998509
4.768000,0.055713,1.000837,0.056082,0.998454
4.769000,0.056714,1.000782,0.057080,0.998398
4.770000,0.057715,1.000725,0.058079,0.998341
4.771000,0.058716,1.000667,0.059077,0.998283
4.772000,0.059716,1.000608,0.060075,0.998224
4.773000,0.060717,1.000549,0.061073,0.998164
4.774000,0.061718,1.000488,0.062071,0.998103
4.775000,0.062718,1.000426,0.063069,0.998041
4.776000,0.063719,1.000364,0.064067,0.997978
4.777000,0.064719,1.000300,0.065065,0.997914
4.778000,0.065719,1.000235,0.066063,0.997848
4.779000,0.066719,1.000169,0.067061,0.997782
4.780000,0.067720,1.000103,0.068059,0.997715
4.781000,0.068720,1.000035,0.069056,0.997647
4.782000,0.069720,0.999966,0.070054,0.997578
4.783000,0.070720,0.999897,0.071051,0.997508
4.784000,0.071720,0.999826,0.072049,0.997437
4.785000,0.072719,0.999754,0.073046,0.997365
4.786000,0.073719,0.999681,0.074043,0.997292
4.787000,0.074719,0.999608,0.075041,0.997218
4.788000,0.075718,0.999533,0.076038,0.997143
4.789000,0.076718,0.999457,0.077035,0.997067
4.790000,0.077717,0.999381,0.078032,0.996990
4.791000,0.078717,0.999303,0.079029,0.996912
4.792000,0.079716,0.999224,0.080026,0.996833
4.793000,0.080715,0.999144,0.081022,0.996753
4.794000,0.081714,0.999064,0.082019,0.996672
4.795000,0.082714,0.998982,0.083016,0.996590
4.796000,0.083713,0.998899,0.084012,0.996507
4.797000,0.084711,0.998816,0.085009,0.996423
4.798000,0.085710,0.998731,0.086005,0.996338
4.799000,0.086709,0.998645,0.087001,0.996252
4.800000,0.087708,0.998558,0.087997,0.996165
4.801000,0.088706,0.998471,0.088993,0.996077
4.802000,0.089705,0.998382,0.089989,0.995988
4.803000,0.090703,0.998292,0.090985,0.995898
4.804000,0.091701,0.998202,0.091981,0.995807
4.805000,0.092700,0.998110,0.092977,0.995715
4.806000,0.093698,0.998017,0.093972,0.995622
4.807000,0.094696,0.997923,0.094968,0.995528
4.808000,0.095694,0.997829,0.095963,0.995433
4.809000,0.096691,0.997733,0.096959,0.995337
4.810000,0.097689,0.997636,0.097954,0.995240
4.811000,0.098687,0.997539,0.098949,0.995142
4.812000,0.099684,0.997440,0.099944,0.995043
4.813000,0.100682,0.997340,0.100939,0.994943
4.814000,0.101679,0.997240,0.101934,0.994842
4.815000,0.102676,0.997138,0.102929,0.994740
4.816000,0.103673,0.997035,0.103923,0.994637
4.817000,0.104671,0.996932,0.104918,0.994533
4.818000,0.105667,0.996827,0.105912,0.994428
4.819000,0.106664,0.996721,0.106907,0.994323
4.820000,0.107661,0.996615,0.107901,0.994216
4.821000,0.108658,0.996507,0.108895,0.994108
4.822000,0.109654,0.996398,0.109889,0.993999
4.823000,0.110651,0.996289,0.110883,0.993889
4.824000,0.111647,0.996178,0.111877,0.993778
4.825000,0.112643,0.996066,0.112870,0.993666
4.826000,0.113639,0.995954,0.113864,0.993553
4.827000,0.114635,0.995840,0.114857,0.993439
4.828000,0.115631,0.995725,0.115851,0.993325
4.829000,0.116627,0.995610,0.116844,0.993209
4.830000,0.117622,0.995493,0.117837,0.993092
4.831000,0.118618,0.995376,0.118830,0.992974
4.832000,0.119613,0.995257,0.119823,0.992855
4.833000,0.120608,0.995137,0.120815,0.992735
4.834000,0.121603,0.995017,0.121808,0.992615
4.835000,0.122598,0.994895,0.122800,0.992493
4.836000,0.123593,0.994773,0.123793,0.992370
4.837000,0.124588,0.994649,0.124785,0.992246
4.838000,0.125583,0.994524,0.125777,0.992121
4.839000,0.126577,0.994399,0.126769,0.991996
4.840000,0.127572,0.994272,0.127761,0.991869
4.841000,0.128566,0.994145,0.128753,0.991741
4.842000,0.129560,0.994016,0.129744,0.991612
4.843000,0.130554,0.993886,0.130736,0.991483
4.844000,0.131548,0.993756,0.131727,0.991352
4.845000,0.132542,0.993624,0.132718,0.991220
4.846000,0.133535,0.993492,0.133710,0.991087
4.847000,0.134529,0.993358,0.134701,0.990954
4.848000,0.135522,0.993224,0.135691,0.990819
4.849000,0.136515,0.993088,0.136682,0.990683
4.850000,0.137509,0.992952,0.137673,0.990547
4.851000,0.138502,0.992814,0.138663,0.990409
4.852000,0.139494,0.992676,0.139653,0.990270
4.853000,0.140487,0.992536,0.140643,0.990131
4.854000,0.141480,0.992396,0.141633,0.989990
4.855000,0.142472,0.992254,0.142623,0.989848
4.856000,0.143464,0.992112,0.143613,0.989706
4.857000,0.144456,0.991968,0.144603,0.989562
4.858000,0.145448,0.991824,0.145592,0.989418
4.859000,0.146440,0.991678,0.146581,0.989272
4.860000,0.147432,0.991532,0.147570,0.989125
4.861000,0.148423,0.991385,0.148559,0.988978
4.862000,0.149415,0.991236,0.149548,0.988829
4.863000,0.150406,0.991087,0.150537,0.988680
4.864000,0.151397,0.990936,0.151525,0.988529
4.865000,0.152388,0.990785,0.152514,0.988378
4.866000,0.153379,0.990633,0.153502,0.988225
4.867000,0.154369,0.990479,0.154490,0.988072
4.868000,0.155360,0.990325,0.155478,0.987917
4.869000,0.156350,0.990169,0.156466,0.987762
4.870000,0.157340,0.990013,0.157453,0.987605
4.871000,0.158330,0.989856,0.158441,0.987448
4.872000,0.159320,0.989697,0.159428,0.987289
4.873000,0.160310,0.989538,0.160415,0.987130
4.874000,0.161299,0.989378,0.161402,0.986969
4.875000,0.162289,0.989216,0.162389,0.986808
4.876000,0.163278,0.989054,0.163376,0.986646
4.877000,0.164267,0.988891,0.164362,0.986482
4.878000,0.165256,0.988727,0.165348,0.986318
4.879000,0.166245,0.988561,0.166335,0.986153
4.880000,0.167233,0.988395,0.167321,0.985986
4.881000,0.168222,0.988228,0.168306,0.985819
4.882000,0.169210,0.988060,0.169292,0.985651
4.883000,0.170198,0.987890,0.170277,0.985481
4.884000,0.171186,0.987720,0.171263,0.985311
4.885000,0.172174,0.987549,0.172248,0.985140
4.886000,0.173161,0.987377,0.173233,0.984968
4.887000,0.174148,0.987204,0.174218,0.984794
4.888000,0.175136,0.987030,0.175202,0.984620
4.889000,0.176123,0.986854,0.176187,0.984445
4.890000,0.177110,0.986678,0.177171,0.984269
4.891000,0.178096,0.986501,0.178155,0.984091
4.892000,0.179083,0.986323,0.179139,0.983913
4.893000,0.180069,0.986144,0.180123,0.983734
4.894000,0.181055,0.985964,0.181106,0.983554
4.895000,0.182041,0.985783,0.182090,0.983373
4.896000,0.183027,0.985601,0.183073,0.983191
4.897000,0.184013,0.985418,0.184056,0.983008
4.898000,0.184998,0.985234,0.185039,0.982824
4.899000,0.185983,0.985049,0.186021,0.982639
4.900000,0.186968,0.984863,0.187004,0.982453
4.901000,0.187953,0.984676,0.187986,0.982266
4.902000,0.188938,0.984488,0.188968,0.982078
4.903000,0.189922,0.984299,0.189950,0.981889
4.904000,0.190907,0.984109,0.190932,0.981699
4.905000,0.191891,0.983918,0.191913,0.981508
4.906000,0.192875,0.983726,0.192895,0.981316
4.907000,0.193858,0.983533,0.193876,0.981123
4.908000,0.194842,0.983340,0.194857,0.980929
4.909000,0.195825,0.983145,0.195837,0.980734
4.910000,0.196808,0.982949,0.196818,0.980538
4.911000,0.197791,0.982752,0.197798,0.980342
4.912000,0.198774,0.982554,0.198778,0.980144
4.913000,0.199757,0.982356,0.199758,0.979945
4.914000,0.200739,0.982156,0.200738,0.979745
4.915000,0.201721,0.981955,0.201718,0.979545
4.916000,0.202703,0.981753,0.202697,0.979343
4.917000,0.203685,0.981551,0.203676,0.979140
4.918000,0.204666,0.981347,0.204655,0.978936
4.919000,0.205648,0.981142,0.205634,0.978732
4.920000,0.206629,0.980937,0.206612,0.978526
4.921000,0.207610,0.980730,0.207591,0.978320
4.922000,0.208591,0.980522,0.208569,0.978112
4.923000,0.209571,0.980314,0.209547,0.977903
4.924000,0.210551,0.980104,0.210524,0.977694
4.925000,0.211531,0.979894,0.211502,0.977483
4.926000,0.212511,0.979682,0.212479,0.977272
4.927000,0.213491,0.979470,0.213456,0.977059
4.928000,0.214471,0.979256,0.214433,0.976846
4.929000,0.215450,0.979042,0.215410,0.976631
4.930000,0.216429,0.978826,0.216386,0.976416
4.931000,0.217408,0.978610,0.217362,0.976200
4.932000,0.218386,0.978392,0.218338,0.975982
4.933000,0.219365,0.978174,0.219314,0.975764
4.934000,0.220343,0.977955,0.220290,0.975545
4.935000,0.221321,0.977734,0.221265,0.975324
4.936000,0.222299,0.977513,0.222240,0.975103
4.937000,0.223276,0.977291,0.223215,0.974881
4.938000,0.224253,0.977067,0.224189,0.974658
4.939000,0.225230,0.976843,0.225164,0.974433
4.940000,0.226207,0.976618,0.226138,0.974208
4.941000,0.227184,0.976392,0.227112,0.973982
4.942000,0.228160,0.976164,0.228086,0.973755
4.943000,0.229136,0.975936,0.229059,0.973527
4.944000,0.230112,0.975707,0.230033,0.973298
4.945000,0.231088,0.975477,0.231006,0.973068
4.946000,0.232064,0.975246,0.231979,0.972837
4.947000,0.233039,0.975014,0.232951,0.972605
4.948000,0.234014,0.974781,0.233924,0.972372
4.949000,0.234989,0.974547,0.234896,0.972138
4.950000,0.235963,0.974312,0.235868,0.971903
4.951000,0.236937,0.974076,0.236839,0.971667
4.952000,0.237912,0.973839,0.237811,0.971430
4.953000,0.238885,0.973601,0.238782,0.971193
4.954000,0.239859,0.973362,0.239753,0.970954
4.955000,0.240832,0.973122,0.240724,0.970714
4.956000,0.241805,0.972882,0.241694,0.970473
4.957000,0.242778,0.972640,0.242664,0.970232
4.958000,0.243751,0.972397,0.243634,0.969989
4.959000,0.244723,0.972153,0.244604,0.969745
4.960000,0.245696,0.971908,0.245573,0.969501
4.961000,0.246667,0.971663,0.246543,0.969255
4.962000,0.247639,0.971416,0.247512,0.969009
4.963000,0.248610,0.971168,0.248481,0.968761
4.964000,0.249582,0.970920,0.249449,0.968513
4.965000,0.250553,0.970670,0.250417,0.968263
4.966000,0.251523,0.970420,0.251385,0.968013
4.967000,0.252494,0.970168,0.252353,0.967761
4.968000,0.253464,0.969916,0.253321,0.967509
4.969000,0.254434,0.969662,0.254288,0.967256
4.970000,0.255403,0.969408,0.255255,0.967001
4.971000,0.256373,0.969152,0.256222,0.966746
4.972000,0.257342,0.968896,0.257188,0.966490
4.973000,0.258311,0.968639,0.258154,0.966233
4.974000,0.259280,0.968380,0.259120,0.965975
4.975000,0.260248,0.968121,0.260086,0.965716
4.976000,0.261216,0.967861,0.261051,0.965455
4.977000,0.262184,0.967600,0.262017,0.965194
4.978000,0.263151,0.967337,0.262982,0.964932
4.979000,0.264119,0.967074,0.263946,0.964669
4.980000,0.265086,0.966810,0.264911,0.964405
4.981000,0.266053,0.966545,0.265875,0.964141
4.982000,0.267019,0.966279,0.266839,0.963875
4.983000,0.267986,0.966012,0.267802,0.963608
4.984000,0.268952,0.965744,0.268766,0.963340
4.985000,0.269917,0.965475,0.269729,0.963071
4.986000,0.270883,0.965205,0.270691,0.962802
4.987000,0.271848,0.964934,0.271654,0.962531
4.988000,0.272813,0.964662,0.272616,0.962259
4.989000,0.273778,0.964390,0.273578,0.961987
4.990000,0.274742,0.964116,0.274540,0.961713
4.991000,0.275706,0.963841,0.275501,0.961438
4.992000,0.276670,0.963565,0.276463,0.961163
4.993000,0.277633,0.963289,0.277423,0.960886
4.994000,0.278597,0.963011,0.278384,0.960609
4.995000,0.279560,0.962732,0.279344,0.960331
4.996000,0.280523,0.962453,0.280304,0.960051
4.997000,0.281485,0.962172,0.281264,0.959771
4.998000,0.282447,0.961891,0.282224,0.959490
4.999000,0.283409,0.961608,0.283183,0.959208
5.000000,0.284371,0.961325,0.284142,0.958924
5.001000,0.285332,0.961041,0.285100,0.958640
5.002000,0.286293,0.960755,0.286059,0.958355
5.003000,0.287254,0.960469,0.287017,0.958069
5.004000,0.288214,0.960182,0.287975,0.957782
5.005000,0.289174,0.959894,0.288932,0.957494
5.006000,0.290134,0.959604,0.289889,0.957205
5.007000,0.291094,0.959314,0.290846,0.956915
5.008000,0.292053,0.959023,0.291803,0.956624
5.009000,0.293012,0.958731,0.292759,0.956333
5.010000,0.293971,0.958438,0.293715,0.956040
5.011000,0.294929,0.958144,0.294671,0.955746
5.012000,0.295888,0.957849,0.295627,0.955451
5.013000,0.296845,0.957553,0.296582,0.955156
5.014000,0.297803,0.957256,0.297537,0.954859
5.015000,0.298760,0.956959,0.298491,0.954562
5.016000,0.299717,0.956660,0.299445,0.954263
5.017000,0.300674,0.956360,0.300399,0.953964
5.018000,0.301630,0.956060,0.301353,0.953663
5.019000,0.302586,0.955758,0.302306,0.953362
5.020000,0.303542,0.955455,0.303259,0.953060
5.021000,0.304497,0.955152,0.304212,0.952756
5.022000,0.305453,0.954847,0.305165,0.952452
5.023000,0.306407,0.954542,0.306117,0.952147
5.024000,0.307362,0.954235,0.307069,0.951841
5.025000,0.308316,0.953928,0.308020,0.951534
5.026000,0.309270,0.953620,0.308971,0.951226
5.027000,0.310224,0.953310,0.309922,0.950917
5.028000,0.311177,0.953000,0.310873,0.950607
5.029000,0.312130,0.952689,0.311823,0.950296
5.030000,0.313083,0.952377,0.312773,0.949984
5.031000,0.314035,0.952064,0.313723,0.949671
5.032000,0.314987,0.951750,0.314672,0.949358
5.033000,0.315939,0.951435,0.315621,0.949043
5.034000,0.316890,0.951119,0.316570,0.948727
5.035000,0.317842,0.950802,0.317518,0.948411
5.036000,0.318792,0.950484,0.318466,0.948093
5.037000,0.319743,0.950165,0.319414,0.947775
5.038000,0.320693,0.949846,0.320362,0.947455
5.039000,0.321643,0.949525,0.321309,0.947135
5.040000,0.322592,0.949203,0.322256,0.946814
5.041000,0.323542,0.948881,0.323202,0.946492
5.042000,0.324490,0.948557,0.324148,0.946168
5.043000,0.325439,0.948233,0.325094,0.945844
5.044000,0.326387,0.947907,0.326040,0.945519
5.045000,0.327335,0.947581,0.326985,0.945193
5.046000,0.328283,0.947254,0.327930,0.944866
5.047000,0.329230,0.946925,0.328874,0.944538
5.048000,0.330177,0.946596,0.329818,0.944209
5.049000,0.331123,0.946266,0.330762,0.943879
5.050000,0.332070,0.945935,0.331706,0.943549
5.051000,0.333016,0.945603,0.332649,0.943217
5.052000,0.333961,0.945270,0.333592,0.942884
5.053000,0.334907,0.944936,0.334535,0.942551
5.054000,0.335851,0.944601,0.335477,0.942216
5.055000,0.336796,0.944265,0.336419,0.941881
5.056000,0.337740,0.943928,0.337360,0.941544
5.057000,0.338684,0.943590,0.338301,0.941207
5.058000,0.339628,0.943252,0.339242,0.940869
5.059000,0.340571,0.942912,0.340183,0.940529
5.060000,0.341514,0.942571,0.341123,0.940189
5.061000,0.342457,0.942230,0.342063,0.939848
5.062000,0.343399,0.941888,0.343002,0.939506
5.063000,0.344341,0.941544,0.343941,0.939163
5.064000,0.345282,0.941200,0.344880,0.938819
5.065000,0.346223,0.940854,0.345819,0.938474
5.066000,0.347164,0.940508,0.346757,0.938128
5.067000,0.348105,0.940161,0.347695,0.937782
5.068000,0.349045,0.939813,0.348632,0.937434
5.069000,0.349985,0.939464,0.349569,0.937085
5.070000,0.350924,0.939114,0.350506,0.936736
5.071000,0.351863,0.938763,0.351442,0.936385
5.072000,0.352802,0.938411,0.352378,0.936034
5.073000,0.353741,0.938058,0.353314,0.935681
5.074000,0.354679,0.937705,0.354249,0.935328
5.075000,0.355616,0.937350,0.355184,0.934974
5.076000,0.356554,0.936994,0.356119,0.934619
5.077000,0.357491,0.936638,0.357053,0.934263
5.078000,0.358427,0.936280,0.357987,0.933906
5.079000,0.359364,0.935922,0.358921,0.933548
5.080000,0.360300,0.935562,0.359854,0.933189
5.081000,0.361235,0.935202,0.360787,0.932829
5.082000,0.362170,0.934841,0.361719,0.932468
5.083000,0.363105,0.934479,0.362651,0.932106
5.084000,0.364040,0.934116,0.363583,0.931744
5.085000,0.364974,0.933752,0.364514,0.931380
5.086000,0.365907,0.933387,0.365445,0.931016
5.087000,0.366841,0.933021,0.366376,0.930650
5.088000,0.367774,0.932654,0.367306,0.930284
5.089000,0.368707,0.932286,0.368236,0.929916
5.090000,0.369639,0.931917,0.369166,0.929548
5.091000,0.370571,0.931548,0.370095,0.929179
5.092000,0.371502,0.931177,0.371024,0.928809
5.093000,0.372433,0.930806,0.371952,0.928438
5.094000,0.373364,0.930433,0.372880,0.928066
5.095000,0.374295,0.930060,0.373808,0.927693
5.096000,0.375225,0.929686,0.374735,0.927319
5.097000,0.376154,0.929310,0.375662,0.926944
5.098000,0.377084,0.928934,0.376589,0.926569
5.099000,0.378013,0.928557,0.377515,0.926192
5.100000,0.378941,0.928179,0.378441,0.925815
5.101000,0.379869,0.927800,0.379366,0.925436
5.102000,0.380797,0.927420,0.380291,0.925057
5.103000,0.381725,0.927040,0.381216,0.924677
5.104000,0.382652,0.926658,0.382140,0.924295
5.105000,0.383578,0.926275,0.383064,0.923913
5.106000,0.384505,0.925892,0.383988,0.923530
5.107000,0.385431,0.925507,0.384911,0.923146
5.108000,0.386356,0.925122,0.385834,0.922761
5.109000,0.387281,0.924735,0.386756,0.922375
5.110000,0.388206,0.924348,0.387678,0.921989
5.111000,0.389130,0.923960,0.388600,0.921601
5.112000,0.390054,0.923571,0.389521,0.921212
5.113000,0.390978,0.923181,0.390442,0.920823
5.114000,0.391901,0.922790,0.391362,0.920432
5.115000,0.392824,0.922398,0.392282,0.920041
5.116000,0.393746,0.922005,0.393202,0.919649
5.117000,0.394668,0.921611,0.394121,0.919256
5.118000,0.395590,0.921217,0.395040,0.918862
5.119000,0.396511,0.920821,0.395958,0.918466
5.120000,0.397432,0.920424,0.396876,0.918071
5.121000,0.398352,0.920027,0.397794,0.917674
5.122000,0.399272,0.919629,0.398711,0.917276
5.123000,0.400192,0.919229,0.399628,0.916877
5.124000,0.401111,0.918829,0.400545,0.916477
5.125000,0.402030,0.918428,0.401461,0.916077
5.126000,0.402948,0.918026,0.402376,0.915675
5.127000,0.403866,0.917623,0.403292,0.915273
5.128000,0.404784,0.917219,0.404207,0.914870
5.129000,0.405701,0.916814,0.405121,0.914466
5.130000,0.406618,0.916409,0.406035,0.914060
5.131000,0.407534,0.916002,0.406949,0.913654
5.132000,0.408450,0.915595,0.407862,0.913248
5.133000,0.409366,0.915186,0.408775,0.912840
5.134000,0.410281,0.914777,0.409687,0.912431
5.135000,0.411196,0.914366,0.410599,0.912021
5.136000,0.412110,0.913955,0.411511,0.911611
5.137000,0.413024,0.913543,0.412422,0.911199
5.138000,0.413938,0.913130,0.413333,0.910787
5.139000,0.414851,0.912716,0.414243,0.910373
5.140000,0.415764,0.912301,0.415153,0.909959
5.141000,0.416676,0.911886,0.416063,0.909544
5.142000,0.417588,0.911469,0.416972,0.909128
5.143000,0.418499,0.911051,0.417881,0.908711
5.144000,0.419410,0.910633,0.418789,0.908293
5.145000,0.420321,0.910213,0.419697,0.907874
5.146000,0.421231,0.909793,0.420604,0.907455
5.147000,0.422141,0.909372,0.421511,0.907034
5.148000,0.423050,0.908950,0.422418,0.906612
5.149000,0.423959,0.908527,0.423324,0.906190
5.150000,0.424868,0.908103,0.424230,0.905767
5.151000,0.425776,0.907678,0.425135,0.905342
5.152000,0.426684,0.907252,0.426040,0.904917
5.153000,0.427591,0.906825,0.426945,0.904491
5.154000,0.428498,0.906398,0.427849,0.904064
5.155000,0.429404,0.905969,0.428752,0.903636
5.156000,0.430310,0.905540,0.429656,0.903208
5.157000,0.431216,0.905110,0.430558,0.902778
5.158000,0.432121,0.904678,0.431461,0.902347
5.159000,0.433025,0.904246,0.432363,0.901916
5.160000,0.433930,0.903813,0.433264,0.901484
5.161000,0.434834,0.903379,0.434165,0.901050
5.162000,0.435737,0.902944,0.435066,0.900616
5.163000,0.436640,0.902509,0.435966,0.900181
5.164000,0.437542,0.902072,0.436866,0.899745
5.165000,0.438444,0.901635,0.437765,0.899308
5.166000,0.439346,0.901196,0.438664,0.898871
5.167000,0.440247,0.900757,0.439562,0.898432
5.168000,0.441148,0.900317,0.440460,0.897992
5.169000,0.442048,0.899875,0.441358,0.897552
5.170000,0.442948,0.899433,0.442255,0.897111
5.171000,0.443848,0.898990,0.443152,0.896668
5.172000,0.444747,0.898547,0.444048,0.896225
5.173000,0.445645,0.898102,0.444944,0.895781
5.174000,0.446543,0.897656,0.445839,0.895336
5.175000,0.447441,0.897210,0.446734,0.894890
5.176000,0.448338,0.896762,0.447628,0.894444
5.177000,0.449235,0.896314,0.448522,0.893996
5.178000,0.450131,0.895865,0.449416,0.893547
5.179000,0.451027,0.895414,0.450309,0.893098
5.180000,0.451922,0.894963,0.451202,0.892648
5.181000,0.452817,0.894511,0.452094,0.892196
5.182000,0.453712,0.894059,0.452986,0.891744
5.183000,0.454606,0.893605,0.453877,0.891291
5.184000,0.455500,0.893150,0.454768,0.890838
5.185000,0.456393,0.892695,0.455658,0.890383
5.186000,0.457285,0.892238,0.456548,0.889927
5.187000,0.458178,0.891781,0.457437,0.889471
5.188000,0.459069,0.891323,0.458326,0.889013
5.189000,0.459961,0.890864,0.459215,0.888555
5.190000,0.460852,0.890404,0.460103,0.888096
5.191000,0.461742,0.889943,0.460991,0.887635
5.192000,0.462632,0.889481,0.461878,0.887174
5.193000,0.463521,0.889019,0.462765,0.886713
5.194000,0.464411,0.888555,0.463651,0.886250
5.195000,0.465299,0.888091,0.464537,0.885786
5.196000,0.466187,0.887626,0.465422,0.885322
5.197000,0.467075,0.887159,0.466307,0.884856
5.198000,0.467962,0.886692,0.467191,0.884390
5.199000,0.468849,0.886224,0.468075,0.883923
5.200000,0.469735,0.885755,0.468959,0.883455
5.201000,0.470621,0.885286,0.469842,0.882986
5.202000,0.471506,0.884815,0.470724,0.882516
5.203000,0.472391,0.884344,0.471606,0.882045
5.204000,0.473275,0.883871,0.472488,0.881574
5.205000,0.474159,0.883398,0.473369,0.881101
5.206000,0.475042,0.882924,0.474249,0.880628
5.207000,0.475925,0.882449,0.475130,0.880153
5.208000,0.476808,0.881973,0.476009,0.879678
5.209000,0.477690,0.881496,0.476888,0.879202
5.210000,0.478571,0.881018,0.477767,0.878725
5.211000,0.479452,0.880540,0.478645,0.878248
5.212000,0.480333,0.880060,0.479523,0.877769
5.213000,0.481213,0.879580,0.480401,0.877289
5.214000,0.482092,0.879099,0.481277,0.876809
5.215000,0.482971,0.878617,0.482154,0.876328
5.216000,0.483850,0.878134,0.483029,0.875846
5.217000,0.484728,0.877650,0.483905,0.875363
5.218000,0.485606,0.877165,0.484780,0.874879
5.219000,0.486483,0.876679,0.485654,0.874394
5.220000,0.487360,0.876193,0.486528,0.873908
5.221000,0.488236,0.875706,0.487401,0.873422
5.222000,0.489112,0.875217,0.488274,0.872934
5.223000,0.489987,0.874728,0.489147,0.872446
5.224000,0.490862,0.874238,0.490019,0.871957
5.225000,0.491736,0.873747,0.490890,0.871467
5.226000,0.492610,0.873256,0.491761,0.870976
5.227000,0.493483,0.872763,0.492632,0.870484
5.228000,0.494356,0.872270,0.493502,0.869992
5.229000,0.495228,0.871775,0.494371,0.869498
5.230000,0.496100,0.871280,0.495240,0.869004
5.231000,0.496971,0.870784,0.496109,0.868508
5.232000,0.497842,0.870287,0.496977,0.868012
5.233000,0.498712,0.869789,0.497844,0.867515
5.234000,0.499582,0.869290,0.498711,0.867018
5.235000,0.500451,0.868791,0.499578,0.866519
5.236000,0.501320,0.868290,0.500444,0.866019
5.237000,0.502188,0.867789,0.501309,0.865519
5.238000,0.503056,0.867287,0.502174,0.865018
5.239000,0.503923,0.866784,0.503039,0.864515
