time,x1,p1,x2,p2
5.080000,0.368470,0.957256,0.364073,0.933193
5.090000,0.378042,0.953572,0.373368,0.929552
5.100000,0.387578,0.949791,0.382627,0.925818
5.110000,0.397076,0.945915,0.391846,0.921992
5.120000,0.406535,0.941945,0.401027,0.918073
5.130000,0.415955,0.937879,0.410168,0.914063
5.140000,0.425333,0.933720,0.419267,0.909962
5.150000,0.434671,0.929466,0.428325,0.905769
5.160000,0.443965,0.925120,0.437340,0.901486
5.170000,0.453217,0.920680,0.446311,0.897112
5.180000,0.462423,0.916148,0.455238,0.892649
5.190000,0.471585,0.911524,0.464119,0.888097
5.200000,0.480700,0.906808,0.472953,0.883456
5.210000,0.489768,0.902001,0.481740,0.878726
5.220000,0.498788,0.897103,0.490479,0.873909
5.230000,0.507759,0.892115,0.499169,0.869004
5.240000,0.516680,0.887038,0.507810,0.864012
5.250000,0.525551,0.881871,0.516399,0.858934
5.260000,0.534369,0.876615,0.524937,0.853770
5.270000,0.543136,0.871272,0.533422,0.848521
5.280000,0.551848,0.865840,0.541854,0.843186
5.290000,0.560507,0.860322,0.550231,0.837768
5.300000,0.569110,0.854717,0.558554,0.832266
5.310000,0.577657,0.849026,0.566821,0.826680
5.320000,0.586147,0.843249,0.575031,0.821012
5.330000,0.594580,0.837388,0.583184,0.815262
5.340000,0.602954,0.831442,0.591278,0.809430
5.350000,0.611268,0.825412,0.599313,0.803517
5.360000,0.619522,0.819300,0.607288,0.797524
5.370000,0.627715,0.813104,0.615203,0.791451
5.380000,0.635846,0.806827,0.623056,0.785299
5.390000,0.643915,0.800469,0.630846,0.779068
5.400000,0.651919,0.794030,0.638574,0.772760
5.410000,0.659860,0.787510,0.646238,0.766374
5.420000,0.667735,0.780912,0.653837,0.759912
5.430000,0.675544,0.774234,0.661371,0.753373
5.440000,0.683286,0.767479,0.668838,0.746760
5.450000,0.690961,0.760646,0.676239,0.740071
5.460000,0.698567,0.753737,0.683572,0.733309
5.470000,0.706105,0.746751,0.690837,0.726473
5.480000,0.713572,0.739690,0.698032,0.719565
5.490000,0.720969,0.732554,0.705158,0.712584
5.500000,0.728295,0.725344,0.712214,0.705533
5.510000,0.735548,0.718062,0.719198,0.698411
5.520000,0.742729,0.710706,0.726110,0.691219
5.530000,0.749836,0.703279,0.732949,0.683958
5.540000,0.756869,0.695780,0.739716,0.676628
5.550000,0.763826,0.688212,0.746408,0.669231
5.560000,0.770708,0.680573,0.753026,0.661767
5.570000,0.777514,0.672866,0.759568,0.654237
5.580000,0.784243,0.665091,0.766035,0.646641
5.590000,0.790894,0.657249,0.772424,0.638981
5.600000,0.797466,0.649340,0.778737,0.631256
5.610000,0.803960,0.641365,0.784972,0.623469
5.620000,0.810373,0.633326,0.791128,0.615619
5.630000,0.816707,0.625222,0.797205,0.607708
5.640000,0.822959,0.617055,0.803202,0.599736
5.650000,0.829129,0.608825,0.809119,0.591704
5.660000,0.835218,0.600534,0.814955,0.583613
5.670000,0.841223,0.592182,0.820710,0.575463
5.680000,0.847145,0.583769,0.826383,0.567256
5.690000,0.852982,0.575298,0.831973,0.558992
5.700000,0.858735,0.566768,0.837479,0.550673
5.710000,0.864403,0.558181,0.842902,0.542298
5.720000,0.869985,0.549537,0.848241,0.533869
5.730000,0.875480,0.540837,0.853495,0.525386
5.740000,0.880889,0.532082,0.858663,0.516851
5.750000,0.886210,0.523273,0.863746,0.508265
5.760000,0.891442,0.514411,0.868742,0.499627
5.770000,0.896586,0.505497,0.873652,0.490940
5.780000,0.901641,0.496531,0.878474,0.482203
5.790000,0.906607,0.487515,0.883208,0.473419
5.800000,0.911482,0.478448,0.887854,0.464587
5.810000,0.916266,0.469334,0.892411,0.455708
5.820000,0.920960,0.460171,0.896879,0.446784
5.830000,0.925561,0.450961,0.901257,0.437815
5.840000,0.930071,0.441706,0.905545,0.428803
5.850000,0.934488,0.432405,0.909742,0.419747
5.860000,0.938812,0.423060,0.913849,0.410650
5.870000,0.943043,0.413672,0.917864,0.401511
5.880000,0.947179,0.404242,0.921787,0.392333
5.890000,0.951222,0.394770,0.925618,0.383115
5.900000,0.955169,0.385258,0.929357,0.373859
5.910000,0.959022,0.375706,0.933003,0.364565
5.920000,0.962779,0.366116,0.936555,0.355235
5.930000,0.966440,0.356488,0.940014,0.345869
5.940000,0.970005,0.346823,0.943378,0.336469
5.950000,0.973473,0.337123,0.946649,0.327035
5.960000,0.976845,0.327389,0.949824,0.317569
5.970000,0.980118,0.317620,0.952905,0.308071
5.980000,0.983295,0.307819,0.955890,0.298542
5.990000,0.986373,0.297986,0.958780,0.288983
6.000000,0.989353,0.288122,0.961574,0.279395
6.010000,0.992234,0.278229,0.964272,0.269779
6.020000,0.995016,0.268307,0.966873,0.260137
6.030000,0.997699,0.258356,0.969378,0.250468
6.040000,1.000283,0.248379,0.971786,0.240774
6.050000,1.002767,0.238377,0.974096,0.231056
6.060000,1.005150,0.228349,0.976310,0.221315
6.070000,1.007434,0.218297,0.978425,0.211552
6.080000,1.009617,0.208223,0.980443,0.201768
6.090000,1.011699,0.198127,0.982362,0.191963
6.100000,1.013680,0.188010,0.984184,0.182140
6.110000,1.015561,0.177873,0.985907,0.172298
6.120000,1.017339,0.167717,0.987531,0.162439
6.130000,1.019016,0.157544,0.989057,0.152564
6.140000,1.020592,0.147354,0.990484,0.142673
6.150000,1.022065,0.137148,0.991811,0.132768
6.160000,1.023437,0.126927,0.993040,0.122850
6.170000,1.024706,0.116693,0.994169,0.112920
6.180000,1.025873,0.106446,0.995199,0.102978
6.190000,1.026938,0.096187,0.996129,0.093026
6.200000,1.027899,0.085918,0.996960,0.083065
6.210000,1.028759,0.075639,0.997691,0.073095
6.220000,1.029515,0.065351,0.998322,0.063118
6.230000,1.030168,0.055056,0.998853,0.053135
6.240000,1.030719,0.044754,0.999285,0.043146
6.250000,1.031167,0.034447,0.999616,0.033154
6.260000,1.031511,0.024136,0.999848,0.023157
6.270000,1.031752,0.013820,0.999979,0.013159
6.280000,1.031891,0.003503,1.000011,0.003159
6.290000,1.031926,-0.006816,0.999942,-0.006841
6.300000,1.031857,-0.017135,0.999774,-0.016840
6.310000,1.031686,-0.027454,0.999506,-0.026838
6.320000,1.031412,-0.037771,0.999137,-0.036833
6.330000,1.031034,-0.048085,0.998669,-0.046825
6.340000,1.030553,-0.058395,0.998101,-0.056811
6.350000,1.029969,-0.068701,0.997433,-0.066792
6.360000,1.029282,-0.079000,0.996665,-0.076767
6.370000,1.028492,-0.089293,0.995798,-0.086733
6.380000,1.027599,-0.099578,0.994831,-0.096691
6.390000,1.026603,-0.109854,0.993765,-0.106640
6.400000,1.025505,-0.120120,0.992599,-0.116577
6.410000,1.024304,-0.130375,0.991334,-0.126503
6.420000,1.023000,-0.140618,0.989970,-0.136416
6.430000,1.021594,-0.150848,0.988507,-0.146316
6.440000,1.020085,-0.161064,0.986945,-0.156201
6.450000,1.018475,-0.171265,0.985284,-0.166071
6.460000,1.016762,-0.181450,0.983525,-0.175924
6.470000,1.014947,-0.191617,0.981667,-0.185759
6.480000,1.013031,-0.201767,0.979711,-0.195575
6.490000,1.011014,-0.211897,0.977658,-0.205373
6.500000,1.008895,-0.222007,0.975506,-0.215149
6.510000,1.006675,-0.232096,0.973257,-0.224904
6.520000,1.004354,-0.242163,0.970911,-0.234637
6.530000,1.001932,-0.252207,0.968467,-0.244346
6.540000,0.999410,-0.262226,0.965927,-0.254031
6.550000,0.996788,-0.272220,0.963290,-0.263690
6.560000,0.994065,-0.282188,0.960557,-0.273323
6.570000,0.991244,-0.292128,0.957727,-0.282928
6.580000,0.988322,-0.302041,0.954802,-0.292506
6.590000,0.985302,-0.311924,0.951782,-0.302054
6.600000,0.982183,-0.321777,0.948666,-0.311571
6.610000,0.978965,-0.331599,0.945456,-0.321058
6.620000,0.975649,-0.341389,0.942150,-0.330513
6.630000,0.972235,-0.351145,0.938751,-0.339934
6.640000,0.968723,-0.360867,0.935258,-0.349322
6.650000,0.965115,-0.370555,0.931671,-0.358674
6.660000,0.961409,-0.380206,0.927991,-0.367991
6.670000,0.957607,-0.389820,0.924219,-0.377271
6.680000,0.953709,-0.399396,0.920353,-0.386513
6.690000,0.949715,-0.408933,0.916396,-0.395717
6.700000,0.945626,-0.418430,0.912347,-0.404881
6.710000,0.941441,-0.427887,0.908207,-0.414004
6.720000,0.937163,-0.437301,0.903977,-0.423086
6.730000,0.932790,-0.446673,0.899655,-0.432126
6.740000,0.928323,-0.456000,0.895244,-0.441122
6.750000,0.923763,-0.465284,0.890743,-0.450075
6.760000,0.919110,-0.474521,0.886153,-0.458982
6.770000,0.914365,-0.483712,0.881475,-0.467844
6.780000,0.909528,-0.492856,0.876708,-0.476659
6.790000,0.904599,-0.501951,0.871854,-0.485426
6.800000,0.899580,-0.510997,0.866913,-0.494144
6.810000,0.894470,-0.519993,0.861885,-0.502813
6.820000,0.889270,-0.528938,0.856770,-0.511432
6.830000,0.883980,-0.537831,0.851570,-0.520000
6.840000,0.878602,-0.546670,0.846285,-0.528516
6.850000,0.873135,-0.555456,0.840915,-0.536978
6.860000,0.867581,-0.564188,0.835462,-0.545388
6.870000,0.861939,-0.572863,0.829924,-0.553742
6.880000,0.856210,-0.581483,0.824304,-0.562041
6.890000,0.850395,-0.590045,0.818601,-0.570284
6.900000,0.844495,-0.598549,0.812816,-0.578470
6.910000,0.838509,-0.606994,0.806950,-0.586599
6.920000,0.832440,-0.615379,0.801003,-0.594668
6.930000,0.826286,-0.623703,0.794977,-0.602678
6.940000,0.820049,-0.631966,0.788870,-0.610628
6.950000,0.813729,-0.640167,0.782685,-0.618517
6.960000,0.807327,-0.648304,0.776422,-0.626343
6.970000,0.800844,-0.656377,0.770081,-0.634108
6.980000,0.794281,-0.664386,0.763663,-0.641808
6.990000,0.787637,-0.672329,0.757168,-0.649445
7.000000,0.780913,-0.680205,0.750598,-0.657017
7.010000,0.774111,-0.688014,0.743953,-0.664523
7.020000,0.767231,-0.695755,0.737233,-0.671962
7.030000,0.760274,-0.703427,0.730440,-0.679335
7.040000,0.753239,-0.711030,0.723573,-0.686639
7.050000,0.746129,-0.718563,0.716635,-0.693875
7.060000,0.738943,-0.726024,0.709624,-0.701041
7.070000,0.731683,-0.733413,0.702543,-0.708137
7.080000,0.724349,-0.740730,0.695391,-0.715163
7.090000,0.716942,-0.747974,0.688170,-0.722117
7.100000,0.709462,-0.755143,0.680880,-0.728998
7.110000,0.701911,-0.762238,0.673522,-0.735807
7.120000,0.694288,-0.769257,0.666097,-0.742542
7.130000,0.686596,-0.776200,0.658605,-0.749203
7.140000,0.678834,-0.783066,0.651047,-0.755789
7.150000,0.671003,-0.789854,0.643424,-0.762300
7.160000,0.663104,-0.796564,0.635736,-0.768734
7.170000,0.655139,-0.803195,0.627985,-0.775092
7.180000,0.647107,-0.809746,0.620172,-0.781371
7.190000,0.639009,-0.816217,0.612296,-0.787573
7.200000,0.630847,-0.822608,0.604359,-0.793696
7.210000,0.622621,-0.828916,0.596362,-0.799740
7.220000,0.614332,-0.835142,0.588305,-0.805703
7.230000,0.605981,-0.841286,0.580189,-0.811586
7.240000,0.597568,-0.847345,0.572015,-0.817388
7.250000,0.589094,-0.853321,0.563784,-0.823108
7.260000,0.580561,-0.859212,0.555496,-0.828746
7.270000,0.571969,-0.865018,0.547153,-0.834301
7.280000,0.563319,-0.870737,0.538756,-0.839773
7.290000,0.554611,-0.876370,0.530304,-0.845160
7.300000,0.545848,-0.881917,0.521799,-0.850463
7.310000,0.537029,-0.887375,0.513243,-0.855681
7.320000,0.528155,-0.892745,0.504634,-0.860814
7.330000,0.519227,-0.898027,0.495976,-0.865860
7.340000,0.510247,-0.903219,0.487268,-0.870820
7.350000,0.501215,-0.908322,0.478511,-0.875692
7.360000,0.492132,-0.913334,0.469706,-0.880478
7.370000,0.482998,-0.918255,0.460854,-0.885175
7.380000,0.473816,-0.923085,0.451956,-0.889783
7.390000,0.464585,-0.927823,0.443013,-0.894303
7.400000,0.455307,-0.932469,0.434026,-0.898733
7.410000,0.445982,-0.937022,0.424995,-0.903073
7.420000,0.436612,-0.941482,0.415922,-0.907323
7.430000,0.427197,-0.945848,0.406807,-0.911482
7.440000,0.417738,-0.950120,0.397652,-0.915550
7.450000,0.408237,-0.954297,0.388456,-0.919527
7.460000,0.398694,-0.958380,0.379222,-0.923411
7.470000,0.389110,-0.962367,0.369950,-0.927204
7.480000,0.379487,-0.966258,0.360641,-0.930903
7.490000,0.369824,-0.970053,0.351296,-0.934510
7.500000,0.360124,-0.973751,0.341916,-0.938023
7.510000,0.350386,-0.977352,0.332501,-0.941442
7.520000,0.340613,-0.980856,0.323054,-0.944767
7.530000,0.330804,-0.984262,0.313574,-0.947997
7.540000,0.320961,-0.987570,0.304063,-0.951133
7.550000,0.311086,-0.990780,0.294521,-0.954174
7.560000,0.301178,-0.993891,0.284950,-0.957119
7.570000,0.291239,-0.996903,0.275350,-0.959968
7.580000,0.281270,-0.999815,0.265723,-0.962722
7.590000,0.271272,-1.002628,0.256069,-0.965379
7.600000,0.261246,-1.005340,0.246389,-0.967940
7.610000,0.251192,-1.007953,0.236685,-0.970404
7.620000,0.241113,-1.010465,0.226958,-0.972770
7.630000,0.231008,-1.012876,0.217207,-0.975040
7.640000,0.220879,-1.015186,0.207435,-0.977212
7.650000,0.210727,-1.017395,0.197642,-0.979286
7.660000,0.200553,-1.019502,0.187830,-0.981263
7.670000,0.190358,-1.021508,0.177998,-0.983141
7.680000,0.180143,-1.023411,0.168149,-0.984921
7.690000,0.169909,-1.025213,0.158283,-0.986603
7.700000,0.159657,-1.026912,0.148401,-0.988186
7.710000,0.149388,-1.028508,0.138505,-0.989670
7.720000,0.139103,-1.030002,0.128594,-0.991055
7.730000,0.128803,-1.031393,0.118671,-0.992341
7.740000,0.118489,-1.032681,0.108735,-0.993527
7.750000,0.108162,-1.033866,0.098789,-0.994615
7.760000,0.097824,-1.034948,0.088833,-0.995602
7.770000,0.087474,-1.035926,0.078868,-0.996491
7.780000,0.077115,-1.036801,0.068895,-0.997279
7.790000,0.066747,-1.037572,0.058916,-0.997968
7.800000,0.056371,-1.038239,0.048930,-0.998558
7.810000,0.045989,-1.038803,0.038940,-0.999047
7.820000,0.035601,-1.039263,0.028945,-0.999436
7.830000,0.025208,-1.039619,0.018948,-0.999726
7.840000,0.014812,-1.039871,0.008949,-0.999915
7.850000,0.004413,-1.040019,-0.001051,-1.000005
7.860000,-0.005987,-1.040063,-0.011051,-0.999994
7.870000,-0.016388,-1.040003,-0.021050,-0.999884
7.880000,-0.026788,-1.039839,-0.031047,-0.999673
7.890000,-0.037186,-1.039572,-0.041040,-0.999363
7.900000,-0.047582,-1.039200,-0.051030,-0.998952
7.910000,-0.057974,-1.038724,-0.061014,-0.998442
7.920000,-0.068361,-1.038144,-0.070993,-0.997832
7.930000,-0.078743,-1.037461,-0.080964,-0.997122
7.940000,-0.089117,-1.036673,-0.090927,-0.996312
7.950000,-0.099484,-1.035782,-0.100881,-0.995403
7.960000,-0.109842,-1.034787,-0.110825,-0.994394
7.970000,-0.120190,-1.033689,-0.120758,-0.993286
7.980000,-0.130526,-1.032487,-0.130678,-0.992078
7.990000,-0.140851,-1.031182,-0.140586,-0.990772
8.000000,-0.151163,-1.029773,-0.150480,-0.989366
8.010000,-0.161461,-1.028261,-0.160358,-0.987861
8.020000,-0.171743,-1.026647,-0.170221,-0.986257
8.030000,-0.182010,-1.024929,-0.180067,-0.984555
8.040000,-0.192259,-1.023109,-0.189894,-0.982755
8.050000,-0.202490,-1.021187,-0.199703,-0.980856
8.060000,-0.212702,-1.019162,-0.209491,-0.978859
8.070000,-0.222894,-1.017035,-0.219259,-0.976764
8.080000,-0.233064,-1.014806,-0.229005,-0.974571
8.090000,-0.243212,-1.012475,-0.238727,-0.972281
8.100000,-0.253337,-1.010043,-0.248426,-0.969894
8.110000,-0.263437,-1.007510,-0.258100,-0.967409
8.120000,-0.273512,-1.004875,-0.267749,-0.964828
8.130000,-0.283561,-1.002140,-0.277370,-0.962151
8.140000,-0.293583,-0.999305,-0.286964,-0.959377
8.150000,-0.303576,-0.996369,-0.296529,-0.956508
8.160000,-0.313539,-0.993333,-0.306065,-0.953542
8.170000,-0.323473,-0.990198,-0.315569,-0.950482
8.180000,-0.333375,-0.986963,-0.325043,-0.947326
8.190000,-0.343244,-0.983629,-0.334483,-0.944076
8.200000,-0.353081,-0.980197,-0.343891,-0.940731
8.210000,-0.362883,-0.976666,-0.353264,-0.937292
8.220000,-0.372649,-0.973037,-0.362601,-0.933759
8.230000,-0.382380,-0.969311,-0.371902,-0.930133
8.240000,-0.392073,-0.965487,-0.381167,-0.926414
8.250000,-0.401728,-0.961566,-0.390393,-0.922602
8.260000,-0.411343,-0.957549,-0.399580,-0.918699
8.270000,-0.420919,-0.953435,-0.408727,-0.914703
8.280000,-0.430453,-0.949226,-0.417833,-0.910615
8.290000,-0.439945,-0.944922,-0.426897,-0.906437
8.300000,-0.449395,-0.940522,-0.435919,-0.902168
8.310000,-0.458800,-0.936028,-0.444897,-0.897809
8.320000,-0.468160,-0.931440,-0.453831,-0.893360
8.330000,-0.477474,-0.926759,-0.462719,-0.888822
8.340000,-0.486742,-0.921984,-0.471561,-0.884195
8.350000,-0.495962,-0.917116,-0.480356,-0.879479
8.360000,-0.505133,-0.912157,-0.489102,-0.874675
8.370000,-0.514255,-0.907105,-0.497800,-0.869784
8.380000,-0.523326,-0.901963,-0.506448,-0.864806
8.390000,-0.532345,-0.896730,-0.515046,-0.859742
8.400000,-0.541313,-0.891406,-0.523592,-0.854591
8.410000,-0.550227,-0.885993,-0.532085,-0.849355
8.420000,-0.559087,-0.880491,-0.540525,-0.844035
8.430000,-0.567891,-0.874900,-0.548912,-0.838629
8.440000,-0.576640,-0.869221,-0.557243,-0.833140
8.450000,-0.585333,-0.863455,-0.565519,-0.827568
8.460000,-0.593967,-0.857601,-0.573738,-0.821913
8.470000,-0.602543,-0.851662,-0.581900,-0.816175
8.480000,-0.611060,-0.845636,-0.590003,-0.810356
8.490000,-0.619516,-0.839526,-0.598048,-0.804456
8.500000,-0.627911,-0.833330,-0.606033,-0.798476
8.510000,-0.636245,-0.827051,-0.613957,-0.792415
8.520000,-0.644515,-0.820689,-0.621819,-0.786276
8.530000,-0.652722,-0.814244,-0.629620,-0.780058
8.540000,-0.660865,-0.807716,-0.637358,-0.773761
8.550000,-0.668942,-0.801108,-0.645032,-0.767388
8.560000,-0.676953,-0.794418,-0.652641,-0.760938
8.570000,-0.684897,-0.787649,-0.660185,-0.754411
8.580000,-0.692774,-0.780800,-0.667663,-0.747809
8.590000,-0.700582,-0.773872,-0.675074,-0.741133
8.600000,-0.708320,-0.766866,-0.682418,-0.734382
8.610000,-0.715989,-0.759783,-0.689694,-0.727558
8.620000,-0.723587,-0.752623,-0.696900,-0.720661
8.630000,-0.731113,-0.745387,-0.704037,-0.713692
8.640000,-0.738567,-0.738076,-0.711104,-0.706651
8.650000,-0.745948,-0.730691,-0.718099,-0.699540
8.660000,-0.753255,-0.723231,-0.725023,-0.692359
8.670000,-0.760487,-0.715699,-0.731874,-0.685109
8.680000,-0.767644,-0.708094,-0.738652,-0.677790
8.690000,-0.774725,-0.700417,-0.745356,-0.670404
8.700000,-0.781729,-0.692670,-0.751985,-0.662950
8.710000,-0.788656,-0.684853,-0.758540,-0.655431
8.720000,-0.795504,-0.676966,-0.765018,-0.647845
8.730000,-0.802274,-0.669011,-0.771420,-0.640195
8.740000,-0.808964,-0.660988,-0.777745,-0.632481
8.750000,-0.815574,-0.652899,-0.783992,-0.624703
8.760000,-0.822103,-0.644743,-0.790161,-0.616863
8.770000,-0.828550,-0.636522,-0.796250,-0.608962
8.780000,-0.834915,-0.628237,-0.802260,-0.600999
8.790000,-0.841198,-0.619887,-0.808190,-0.592977
8.800000,-0.847397,-0.611475,-0.814039,-0.584895
8.810000,-0.853511,-0.603001,-0.819806,-0.576754
8.820000,-0.859541,-0.594466,-0.825492,-0.568556
8.830000,-0.865486,-0.585871,-0.831095,-0.560301
8.840000,-0.871345,-0.577216,-0.836615,-0.551990
8.850000,-0.877117,-0.568503,-0.842051,-0.543624
8.860000,-0.882802,-0.559731,-0.847403,-0.535204
8.870000,-0.888399,-0.550903,-0.852671,-0.526730
8.880000,-0.893908,-0.542019,-0.857853,-0.518203
8.890000,-0.899329,-0.533080,-0.862949,-0.509625
8.900000,-0.904659,-0.524087,-0.867959,-0.500995
8.910000,-0.909900,-0.515040,-0.872882,-0.492315
8.920000,-0.915051,-0.505941,-0.877718,-0.483587
8.930000,-0.920110,-0.496791,-0.882466,-0.474809
8.940000,-0.925078,-0.487590,-0.887126,-0.465985
8.950000,-0.929954,-0.478339,-0.891697,-0.457114
8.960000,-0.934737,-0.469040,-0.896179,-0.448197
8.970000,-0.939428,-0.459692,-0.900571,-0.439235
8.980000,-0.944025,-0.450298,-0.904873,-0.430229
8.990000,-0.948528,-0.440858,-0.909085,-0.421180
9.000000,-0.952936,-0.431372,-0.913206,-0.412089
9.010000,-0.957250,-0.421843,-0.917236,-0.402957
9.020000,-0.961468,-0.412270,-0.921174,-0.393785
9.030000,-0.965591,-0.402656,-0.925019,-0.384573
9.040000,-0.969618,-0.393000,-0.928773,-0.375323
9.050000,-0.973548,-0.383304,-0.932433,-0.366035
9.060000,-0.977381,-0.373568,-0.936000,-0.356711
9.070000,-0.981116,-0.363794,-0.939474,-0.347351
9.080000,-0.984754,-0.353983,-0.942853,-0.337956
9.090000,-0.988294,-0.344136,-0.946138,-0.328528
9.100000,-0.991735,-0.334253,-0.949329,-0.319066
9.110000,-0.995078,-0.324335,-0.952425,-0.309573
9.120000,-0.998321,-0.314385,-0.955425,-0.300049
9.130000,-1.001465,-0.304401,-0.958330,-0.290495
9.140000,-1.004509,-0.294387,-0.961139,-0.280911
9.150000,-1.007453,-0.284342,-0.963852,-0.271300
9.160000,-1.010296,-0.274267,-0.966469,-0.261661
9.170000,-1.013039,-0.264164,-0.968989,-0.251997
9.180000,-1.015681,-0.254034,-0.971412,-0.242307
9.190000,-1.018221,-0.243877,-0.973738,-0.232593
9.200000,-1.020660,-0.233695,-0.975966,-0.222855
9.210000,-1.022997,-0.223488,-0.978097,-0.213096
9.220000,-1.025232,-0.213258,-0.980131,-0.203315
9.230000,-1.027364,-0.203006,-0.982066,-0.193513
9.240000,-1.029394,-0.192732,-0.983903,-0.183693
9.250000,-1.031322,-0.182438,-0.985641,-0.173854
9.260000,-1.033146,-0.172125,-0.987281,-0.163997
9.270000,-1.034867,-0.161794,-0.988822,-0.154124
9.280000,-1.036485,-0.151445,-0.990265,-0.144236
9.290000,-1.038000,-0.141080,-0.991608,-0.134334
9.300000,-1.039410,-0.130700,-0.992852,-0.124418
9.310000,-1.040717,-0.120306,-0.993997,-0.114489
9.320000,-1.041921,-0.109899,-0.995043,-0.104549
9.330000,-1.043020,-0.099480,-0.995989,-0.094599
9.340000,-1.044014,-0.089049,-0.996835,-0.084639
9.350000,-1.044905,-0.078609,-0.997582,-0.074670
9.360000,-1.045691,-0.068160,-0.998229,-0.064695
9.370000,-1.046372,-0.057703,-0.998776,-0.054712
9.380000,-1.046950,-0.047240,-0.999223,-0.044725
9.390000,-1.047422,-0.036770,-0.999570,-0.034732
9.400000,-1.047790,-0.026296,-0.999818,-0.024737
9.410000,-1.048053,-0.015818,-0.999965,-0.014738
9.420000,-1.048211,-0.005337,-1.000012,-0.004739
9.430000,-1.048264,0.005145,-0.999960,0.005261
9.440000,-1.048213,0.015627,-0.999807,0.015261
9.450000,-1.048056,0.026109,-0.999555,0.025259
9.460000,-1.047795,0.036590,-0.999202,0.035255
9.470000,-1.047429,0.047068,-0.998750,0.045247
9.480000,-1.046959,0.057542,-0.998197,0.055234
9.490000,-1.046383,0.068012,-0.997545,0.065216
9.500000,-1.045703,0.078476,-0.996793,0.075192
9.510000,-1.044918,0.088933,-0.995942,0.085159
9.520000,-1.044029,0.099382,-0.994990,0.095119
9.530000,-1.043035,0.109822,-0.993940,0.105069
9.540000,-1.041937,0.120252,-0.992790,0.115008
9.550000,-1.040735,0.130672,-0.991540,0.124936
9.560000,-1.039428,0.141079,-0.990192,0.134851
9.570000,-1.038017,0.151473,-0.988744,0.144753
9.580000,-1.036502,0.161854,-0.987198,0.154641
9.590000,-1.034884,0.172219,-0.985553,0.164513
9.600000,-1.033162,0.182568,-0.983809,0.174368
9.610000,-1.031336,0.192899,-0.981967,0.184206
9.620000,-1.029407,0.203212,-0.980027,0.194026
9.630000,-1.027375,0.213507,-0.977988,0.203826
9.640000,-1.025240,0.223780,-0.975852,0.213606
9.650000,-1.023002,0.234033,-0.973619,0.223365
9.660000,-1.020662,0.244263,-0.971288,0.233101
9.670000,-1.018219,0.254469,-0.968860,0.242814
9.680000,-1.015674,0.264652,-0.966335,0.252502
9.690000,-1.013028,0.274808,-0.963713,0.262166
9.700000,-1.010280,0.284939,-0.960995,0.271803
9.710000,-1.007430,0.295041,-0.958181,0.281413
9.720000,-1.004480,0.305116,-0.955271,0.290995
9.730000,-1.001429,0.315160,-0.952265,0.300547
9.740000,-0.998277,0.325175,-0.949165,0.310070
9.750000,-0.995025,0.335158,-0.945969,0.319562
9.760000,-0.991674,0.345108,-0.942679,0.329021
9.770000,-0.988223,0.355025,-0.939294,0.338448
9.780000,-0.984672,0.364907,-0.935816,0.347841
9.790000,-0.981023,0.374753,-0.932244,0.357199
9.800000,-0.977276,0.384564,-0.928579,0.366522
9.810000,-0.973430,0.394336,-0.924821,0.375807
9.820000,-0.969487,0.404071,-0.920970,0.385056
9.830000,-0.965446,0.413766,-0.917027,0.394265
9.840000,-0.961309,0.423420,-0.912993,0.403436
9.850000,-0.957074,0.433033,-0.908867,0.412566
9.860000,-0.952744,0.442604,-0.904651,0.421654
9.870000,-0.948318,0.452131,-0.900344,0.430701
9.880000,-0.943797,0.461615,-0.895947,0.439704
9.890000,-0.939180,0.471052,-0.891460,0.448664
9.900000,-0.934470,0.480444,-0.886884,0.457578
9.910000,-0.929666,0.489789,-0.882220,0.466447
9.920000,-0.924768,0.499086,-0.877467,0.475269
9.930000,-0.919777,0.508333,-0.872627,0.484044
9.940000,-0.914693,0.517531,-0.867699,0.492770
9.950000,-0.909518,0.526678,-0.862685,0.501447
9.960000,-0.904251,0.535773,-0.857584,0.510074
9.970000,-0.898894,0.544816,-0.852397,0.518650
9.980000,-0.893445,0.553805,-0.847126,0.527174
9.990000,-0.887907,0.562739,-0.841769,0.535645
