L,temp,energy,spheat
90,2.35418531421302,-1.25377109278472,52.5737055727261
90,2.35918531421302,-1.24643150727458,51.0129930885318
90,2.36418531421302,-1.23938787301397,49.6788491440604
90,2.36918531421302,-1.23260167921792,48.5254734073187
90,2.37418531421302,-1.2260427026353,47.5118417543371
90,2.37918531421302,-1.2196871675956,46.6096854755882
90,2.38418531421302,-1.21351538881467,45.803959795831
90,2.38918531421302,-1.20750979969052,45.0893357299916
90,2.39418531421302,-1.201653725194,44.4655251312176
90,2.39918531421302,-1.19593089152477,43.9331953222921
90,2.40418531421302,-1.19032547654516,43.4912646336858
90,2.40918531421302,-1.18482245330598,43.135683073994
90,2.41418531421302,-1.17940800876249,42.8594305183013
