side,temp,obs,tau,mean,var
90,2.21919,energy,14.7287221795936,-1.49950007781519,1.57372198726199
90,2.21919,magnet,53.8549058389078,0.755212220725776,7.96554760187537
90,2.22419,energy,18.569912763685,-1.51540107644345,1.63628118833002
90,2.22419,magnet,84.3362618678104,0.745339702706073,10.9045008487835
90,2.22919,energy,20.0415406738203,-1.50817279411398,1.67609523403299
90,2.22919,magnet,89.0328257951463,0.734910686120464,12.643240504065
90,2.23419,energy,24.291790026689,-1.50066644170096,1.74151870994668
90,2.23419,magnet,109.480338619141,0.72322145180197,16.4527945169365
90,2.23919,energy,33.237540208284,-1.50639938545953,1.85579484352154
90,2.23919,magnet,139.557111921729,0.707091073201147,24.7332754181951
90,2.24419,energy,32.4597890448216,-1.48046239780521,1.89097188354221
90,2.24419,magnet,121.929116782761,0.695277295922185,24.2841088645134
90,2.24919,energy,43.664643608243,-1.4719454819803,2.02731236999927
90,2.24919,magnet,154.341969687439,0.675506966953486,38.2510537497105
90,2.25419,energy,51.220871766426,-1.47143635465769,2.14730142805651
90,2.25419,magnet,158.727649793404,0.652464144656441,47.8781945691701
90,2.25919,energy,52.1726828761762,-1.45302131437835,2.18659022476156
90,2.25919,magnet,161.058145317603,0.630566419753086,55.7321157780242
90,2.26419,energy,62.6232993356065,-1.42898145454545,2.30688295748661
90,2.26419,magnet,176.054459587658,0.600225945130315,78.4445454543805
90,2.26919,energy,69.5041379992623,-1.40113259658312,2.42690714899957
90,2.26919,magnet,180.822139956949,0.567428563162489,95.6801852879902
90,2.27419,energy,67.7164665551387,-1.39486404339693,2.40457687743178
90,2.27419,magnet,177.034802501456,0.538356085546826,99.8230507993379
90,2.27919,energy,71.08414619783,-1.39229561641102,2.43610155565573
90,2.27919,magnet,178.526236678559,0.503916852475371,113.10496673525
90,2.28419,energy,71.2850989338667,-1.38017575707694,2.40826572365584
90,2.28419,magnet,175.486796443398,0.471922292056366,121.044774719263
90,2.28919,energy,69.7204466583061,-1.37675824616536,2.3511282010681
90,2.28919,magnet,174.700158420232,0.43506615538097,124.850840262721
90,2.29419,energy,63.8340652084403,-1.35656234493079,2.23646357498667
90,2.29419,magnet,168.980156346782,0.392120792617533,126.096969175597
90,2.29919,energy,59.6721722629573,-1.34231456590597,2.14562802834354
90,2.29919,magnet,166.460814484156,0.361628219478738,124.82034490588
90,2.30419,energy,52.1564347973704,-1.37197356528245,2.01077861046792
90,2.30419,magnet,157.838811123215,0.331919884524255,115.386521964598
90,2.30919,energy,47.2354863971825,-1.35705184087791,1.91434763328145
90,2.30919,magnet,151.557715901159,0.300226864197531,110.016193146803
90,2.31419,energy,39.3178741724555,-1.32826631051253,1.8008446974169
90,2.31419,magnet,140.468658490256,0.273331314877167,98.7137774395035
90,2.31919,energy,34.9672945205157,-1.31260842798354,1.71140813860935
90,2.31919,magnet,133.569972436539,0.253966616785135,90.6763578366042
90,2.32419,energy,30.6944009993448,-1.29860403192418,1.63941098617963
90,2.32419,magnet,123.983895926654,0.236992624267365,82.6345495887588
90,2.32919,energy,26.685194170243,-1.33060056914827,1.58348733794147
90,2.32919,magnet,118.396702107137,0.219215860830528,74.8066002204878
90,2.33419,energy,22.0859334227825,-1.27768753909465,1.51999632413155
90,2.33419,magnet,105.148111431666,0.205223320613543,66.3153365605623
90,2.33919,energy,18.7683888560875,-1.25471298915077,1.46007600491248
90,2.33919,magnet,97.6380759335498,0.189251543085173,60.0499494387336
90,2.34419,energy,16.3223283215148,-1.27241139792992,1.41174189959117
90,2.34419,magnet,89.7469020825951,0.179550582616286,54.7489702694657
90,2.34919,energy,14.1924469012901,-1.25119641800723,1.37331179915649
90,2.34919,magnet,80.5851653045272,0.171402978426238,50.0681650966659
90,2.35419,energy,12.6404636153786,-1.26680953884524,1.34184797433778
90,2.35419,magnet,75.5062144642968,0.16050571043771,45.0680330075429
90,2.35919,energy,11.2055521076867,-1.24982368774161,1.29903259648954
90,2.35919,magnet,69.2725063730905,0.153169195660307,41.5536861564355
90,2.36419,energy,10.3918213335318,-1.24319639855344,1.29271353013605
90,2.36419,magnet,64.9377787554483,0.148558332210999,39.3569579077473
90,2.36919,energy,9.78167344158344,-1.2440747654321,1.26079673293698
90,2.36919,magnet,61.2546411220481,0.140026636737748,35.7418929980378
90,2.37419,energy,8.37353962775339,-1.21605254420751,1.23749693698943
90,2.37419,magnet,54.9864202978076,0.135501271230827,33.6540038487401
90,2.37919,energy,7.63651726010182,-1.21404629903978,1.208173336604
90,2.37919,magnet,49.3952948747023,0.130601910213244,30.5998224202774
90,2.38419,energy,6.7694480100708,-1.20593888065844,1.18040672589958
90,2.38419,magnet,44.9522259502898,0.124413619154508,28.4432171361073
90,2.38919,energy,6.79519296566031,-1.2125942541464,1.16561888314839
90,2.38919,magnet,42.7172831484413,0.121123407906223,26.8627361193395
90,2.39419,energy,6.15635826446055,-1.20047283252276,1.14807327959381
90,2.39419,magnet,38.9600776417582,0.11654450031176,24.8169706932377
90,2.39919,energy,5.73097332705465,-1.18677698865195,1.12618889308737
90,2.39919,magnet,36.7239059214535,0.113276018206759,23.5029885726285
90,2.40419,energy,5.33882884895564,-1.19656522509041,1.10808408501171
90,2.40419,magnet,32.1958102744276,0.10966644918319,22.1950612302456
90,2.40919,energy,5.27035574873475,-1.19560399850355,1.09280227976122
90,2.40919,magnet,30.7647829807537,0.105830676642973,20.7645655590498
90,2.41419,energy,4.89706425713009,-1.17677585584237,1.06974608267995
90,2.41419,magnet,28.4016259733592,0.102547874298541,19.3047031785092
